"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Effect of psychosocial safety climate on psychological distress via job resources, work engagement and workaholism: a multilevel longitudinal study.",32912109,2022,"Jun","10.1080/10803548.2020.1822054 [doi]","Objective. Our innovation was to propose a multilevel model to explain how an ","Yulita, Yulita; Idris, Mohd Awang; Dollard, Maureen F","Faculty of Business, Economics and Social Development, Universiti Malaysia ; Faculty of Arts & Social Sciences, University of Malaya, Malaysia.; School of Psychology, Social Work & Social Policy, University of South Australia, ","eng","Journal Article","Int J Occup Saf Ergon",NA,"International journal of occupational safety and ergonomics : JOSE","work"
"Workload, Workaholism, and Job Performance: Uncovering Their Complex Relationship.",32911764,2020,"Sep","10.3390/ijerph17186536 [doi]; 6536","The current study aimed to test how workload, via workaholism, impacts job ","Spagnoli, Paola; Haynes, Nicholas J; Kovalchuk, Liliya Scafuri; Clark, Malissa A; Buono, Carmela; Balducci, Cristian","Department of Psychology, University of Campania ""Luigi Vanvitelli"", 81100 ; Department of Psychology, University of Georgia, Athens, GA 30602, USA.; Department of Psychology, University of Campania ""Luigi Vanvitelli"", 81100 ; Department of Psychology, University of Georgia, Athens, GA 30602, USA.; Department of Psychology, University of Campania ""Luigi Vanvitelli"", 81100 ; Department of Psychology, University of Bologna, 40126 Bologna, Italy.","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"Perceived Opportunities to Craft Scale: adaptation and evidence of the construct validity of the Brazilian version.",32894369,2020,"Sep","10.1186/s41155-020-00158-5 [doi]; 21","Employees' perceived opportunities to craft (POCs) influence actual job crafting ","Pimenta de Devotto, Rita; de Freitas, Clarissa Pinto Pizarro; Wechsler, Solange Muglia","Faculdades de Campinas (Facamp), Avenida Alan Turing, 805, Cidade Universitaria, ; Pontificia Universidade Catolica de Campinas (PUCCAMP), Avenida Alan Turing, 805, ; Pontificia Universidade Catolica do Rio de Janeiro (PUC-Rio), Rio de Janeiro, ; Pontificia Universidade Catolica de Campinas (PUCCAMP), Avenida Alan Turing, 805, ","eng","Journal Article","Psicol Reflex Crit","The authors declare that they have no competing interests","Psicologia, reflexao e critica : revista semestral do Departamento de Psicologia ","work"
"Workaholism among stricto sensu graduate nursing professors in Brazil.",32876284,2020,NA,"S0104-11692020000100389 [pii]; 10.1590/1518-8345.4071.3326 [doi]; e3326","OBJECTIVE: to identify the prevalence and factors associated with workaholism ","Almeida, Laio Preslis Brando Matos de; Barreto, Maynara Fernanda Carvalho; Martins, Julia Trevisan; Haddad, Maria do Carmo Fernandez Lourenco; Galdino, Maria Jose Quina","Universidade Estadual do Norte do Parana, Bandeirantes, PR, Brazil.; Universidade Estadual do Norte do Parana, Bandeirantes, PR, Brazil.; Universidade Estadual de Londrina, Londrina, PR, Brazil.; Universidade Estadual de Londrina, Londrina, PR, Brazil.; Universidade Estadual do Norte do Parana, Bandeirantes, PR, Brazil.","por; spa; eng","Journal Article","Rev Lat Am Enfermagem",NA,"Revista latino-americana de enfermagem","work"
"Workaholism, Work Engagement and Child Well-Being: A Test of the Spillover-Crossover Model.",32867095,2020,"Aug","10.3390/ijerph17176213 [doi]; 6213","This study examines how working parents' work attitudes (i.e., workaholism and ","Shimazu, Akihito; Bakker, Arnold B; Demerouti, Evangelia; Fujiwara, Takeo; Iwata, Noboru; Shimada, Kyoko; Takahashi, Masaya; Tokita, Masahito; Watai, Izumi; Kawakami, Norito","Department of Policy Management, Keio University, 5322 Endo, Fujisawa, Kanagawa ; Center of Excellence for Positive Organizational Psychology, Erasmus University ; Department of Industrial Engineering & Innovation Sciences, Eindhoven University ; Department of Global Health Promotion, Tokyo Medical and Dental University, ; Department of Nursing, Kiryu University, 606 Azami, Kasakake-Cho, Midori, Gunma ; Institute of Social Sciences, Toyo University, 5-28-20, Hakusan, Bunkyo-ku, Tokyo ; Research Center for Overwork-Related Disorders, National Institute of ; Graduate School of Media and Governance, Keio University, 5322 Endo, Fujisawa, ; Community Health Nursing, Hamamatsu University School of Medicine, 1-20-1, ; Department of Mental Health, The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"Validation of the Japanese Version of the Burnout Assessment Tool.",32849072,2020,NA,"10.3389/fpsyg.2020.01819 [doi]; 1819","The current study aimed to validate the Japanese version of the Burnout ","Sakakibara, Keiko; Shimazu, Akihito; Toyama, Hiroyuki; Schaufeli, Wilmar B","Faculty of Sociology, Toyo University, Tokyo, Japan.; Faculty of Policy Management, Keio University, Kanagawa, Japan.; Faculty of Educational Sciences, University of Helsinki, Helsinki, Finland.; Department of Social, Health and Organizational Psychology, Utrecht University, ; Department of Work, Organizational and Personnel Psychology, KU Leuven, Leuven, ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"Unravelling Work Drive: A Comparison between Workaholism and Overcommitment.",32784893,2020,"Aug","10.3390/ijerph17165755 [doi]; 5755","Workaholism and overcommitment are often used as interchangeable constructs ","Avanzi, Lorenzo; Perinelli, Enrico; Vignoli, Michela; Junker, Nina M; Balducci, Cristian","Department of Psychology and Cognitive Science, University of Trento, 38068 ; Department of Psychology and Cognitive Science, University of Trento, 38068 ; Department of Psychology and Cognitive Science, University of Trento, 38068 ; Department of Social Psychology, Goethe University Frankfurt am Main, 60323 ; Department of Psychology, University of Bologna, 40127 Bologna, Italy.","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"The Motivational Make-Up of Workaholism and Work Engagement: A Longitudinal Study on Need Satisfaction, Motivation, and Heavy Work Investment.",32714248,2020,NA,"10.3389/fpsyg.2020.01419 [doi]; 1419","Drawing on Ryan and Deci's Self-Determination Theory, this study examines ","Taris, Toon W; van Beek, Ilona; Schaufeli, Wilmar B","Department of Social, Health and Organizational Psychology, Utrecht University, ; Department of Social, Health and Organizational Psychology, Utrecht University, ; Dutch Police Academy, Apeldoorn, Netherlands.; Department of Social, Health and Organizational Psychology, Utrecht University, ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","work"
"The mediation role of work-life balance stress and chronic fatigue in the relationship between workaholism and depression among Chinese male workers in Hong Kong.",32663383,2020,"Jun","10.1556/2006.2020.00026 [doi]","BACKGROUND AND AIMS: Few studies have tested the underlying mechanisms in the ","Yang, Xue; Qiu, Dan; Lau, Mason C M; Lau, Joseph T F","1Center for Health Behaviours Research, The Jockey Club School of Public Health ; 2Department of Social Medicine and Health Management, Xiangya School of Public ; 1Center for Health Behaviours Research, The Jockey Club School of Public Health ; 1Center for Health Behaviours Research, The Jockey Club School of Public Health ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","work"
"[Prevalence, sociodemographic, and psychological characteristics of work addiction in the Hungarian adult population: Results of a nationally representative survey].",32643619,2020,NA,NA,"INTRODUCTION: Although work addiction has been first described in the 1970s, ","Kun, Bernadette; Magi, Anna; Felvinczi, Katalin; Demetrovics, Zsolt; Paksi, Borbala","ELTE Eotvos Lorand Tudomanyegyetem, Pszichologiai Intezet, Klinikai Pszichologia ","hun","Journal Article","Psychiatr Hung",NA,"Psychiatria Hungarica : A Magyar Pszichiatriai Tarsasag tudomanyos folyoirata","work"
"Is Narcissism Associated with Heavy Work Investment? The Moderating Role of Workload in the Relationship between Narcissism, Workaholism, and Work Engagement.",32630334,2020,"Jul","10.3390/ijerph17134750 [doi]; 4750","This study aimed to investigate the association between narcissism and two forms ","Falco, Alessandra; Girardi, Damiano; Di Sipio, Annamaria; Calvo, Vincenzo; Marogna, Cristina; Snir, Raphael","FISPPA Section of Applied Psychology, University of Padova, 35131 Padova, Italy.; FISPPA Section of Applied Psychology, University of Padova, 35131 Padova, Italy.; FISPPA Section of Applied Psychology, University of Padova, 35131 Padova, Italy.; FISPPA Section of Applied Psychology, University of Padova, 35131 Padova, Italy.; FISPPA Section of Applied Psychology, University of Padova, 35131 Padova, Italy.; School of Management and Economics, The Academic College of Tel Aviv-Yaffo, P.O.B ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"The Unintended Effect of Perceived Transformational Leadership Style on Workaholism: The Mediating Role of Work Motivation.",32605510,2020,NA,"10.1080/00223980.2020.1776203 [doi]","Given the apparent magnitude of the problems related to workaholism, the current ","Endriulaitiene, Aukse; Morkeviciute, Modesta","Vytautas Magnus University.; Vytautas Magnus University.","eng","Journal Article","J Psychol",NA,"The Journal of psychology","work"
"How Can Work Addiction Buffer the Influence of Work Intensification on Workplace Well-Being? The Mediating Role of Job Crafting.",32605260,2020,"Jun","10.3390/ijerph17134658 [doi]; 4658","Despite growing attention to the phenomenon of intensified job demand in the ","Li, Yue; Xie, Wei; Huo, Liang'an","School of Public Administration, East China Normal University, Shanghai 200062, ; School of Public Administration, East China Normal University, Shanghai 200062, ; Business School, University of Shanghai for Science and Technology, Shanghai ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","work"
"The self-sacrificial nature of leader identity: Understanding the costs and benefits at work and home.",32309963,2021,"Mar","10.1037/apl0000505 [doi]","The leader role carries several complexities, suggesting that identifying closely ","Lanaj, Klodiana; Gabriel, Allison S; Chawla, Nitya","Department of Management.; Department of Management and Organizations.; Department of Management and Organizations.","eng","Journal Article","J Appl Psychol",NA,"The Journal of applied psychology","work"
"Mismatch in working hours and workaholism in permanent waged workers.",32089548,2020,"Mar","114521 [pii]; 10.13075/ijomeh.1896.01448 [doi]","OBJECTIVES: A cross-sectional study was conducted to investigate whether working ","Park, Shin-Goo; Kim, Hyung-Doo; Min, Jin-Young; Min, Kyoug-Bok; Hwang, Sang-Hee; Jang, Eun-Chul","Inha University Hospital, Incheon, Republic of Korea (Department of Occupational ; Inha University Hospital, Incheon, Republic of Korea (Department of Occupational ; Seoul National University, Seoul, Republic of Korea (Institute of Health and ; Seoul National University, Seoul, Republic of Korea (Department of Preventive ; Keimyung University School of Medicine, Daegu, Republic of Korea (Department of ; Soonchunhyang University Cheonan Hospital, Cheonan, Republic of Korea (Department ","eng","Journal Article","Int J Occup Med Environ Health",NA,"International journal of occupational medicine and environmental health","work"
"The Multidimensional Workaholism Scale: Linking the conceptualization and measurement of workaholism.",32039607,2020,"Nov","10.1037/apl0000484 [doi]","Scholarly interest in workaholism has increased dramatically in recent years. ","Clark, Malissa A; Smith, Rachel Williamson; Haynes, Nicholas J","Department of Psychology, University of Georgia.; Department of Psychology, Louisiana State University.; Department of Psychology, University of Georgia.","eng","Journal Article","J Appl Psychol",NA,"The Journal of applied psychology","work"
