"Title","PMID"
"Impact of the coronavirus disease 2019 pandemic on obesity, internet addiction, and sleep quality in adolescents.","35850000"
"The impact of internet addiction on depression, physical activity level and trigger point sensitivity in Turkish university students.","31771035"
"Internet addiction among students of the medical university of białystok.","21697708"
"Impulsivity and Depressive Brooding in Internet Addiction: A Study With a Sample of Italian Adolescents During COVID-19 Lockdown.","35898621"
"Microstructural changes and internet addiction behaviour: A preliminary diffusion MRI study.","31302309"
"A Meta-Analysis of Treatment Interventions for Internet Addiction Among Korean Adolescents.","28263660"
"Exploring the association of ego defense mechanisms with problematic internet use in a Pakistani medical school.","27504797"
"A Cross-Sectional Study on the Prevalence, Risk Factors, and Ill Effects of Internet Addiction Among Medical Students in Northeastern India.","27486546"
"Factors associated with Internet addiction among adolescents.","19619039"
"[To define internet addiction].","23748718"
"[Internet addiction -- the great unknown].","19787316"
"Internet addiction: recognition and interventions.","18346561"
"Internet addiction: ongoing research in Asia.","20671897"
"Relationship between level of internet addiction and time management skills among nursing students.","33974273"
"Linking temporal-parietal junction to internet addiction tendency: Moderating effect of critical thinking.","34469329"
"Internet addiction in a group of medical students: a cross sectional study.","23441494"
"Cue-induced craving for Internet among Internet addicts.","27305097"
"Patterns of choices on video game genres and Internet addiction.","22823448"
"Internet addiction among Greek adolescent students.","18991535"
"The psychometric properties of the internet addiction test.","15331031"
"Psychological Well-Being and Home Conditions during COVID-19 Confinement. Internet Addiction and Nostalgia as Mediators.","34299838"
"Academic procrastination of medical students: The role of Internet addiction.","32426392"
"Internet Addiction Status and Related Factors among Medical Students: A Cross-Sectional Study in Western Iran.","34128427"
"Internet addiction disorder: Hype, a myth.","28066025"
"[Personality features in adolescents with internet addiction].","21898958"
"The association between online learning, parents' marital status, and internet addiction among adolescents during the COVID-19 pandemic period: A cross-lagged panel network approach.","37127119"
"Portuguese validation of the Internet Addiction Test: An empirical study.","25215221"
"The role of depression, personality, and future time perspective in internet addiction in adolescents and emerging adults.","30599437"
"Investigating Anxiety and Fear of COVID-19 as Predictors of Internet Addiction With the Mediating Role of Self-Compassion and Cognitive Emotion Regulation.","35401249"
"The Effect of Adolescents' Internet Addiction on Smartphone Addiction.","29200048"
"Commuting, Life-Satisfaction and Internet Addiction.","28981452"
"Prevalence and risk factors of Internet addiction in high school students.","23722862"
"Internet addiction based on personality characteristics of high school students in kerman, iran.","24494121"
"Internet addiction: consensus, controversies, and the way ahead.","22348866"
"Relative risks of Internet-related addictions and mood disturbances among college students: a 7-country/region comparison.","30347314"
"Investigation of the Differential Power of Young's Internet Addiction Questionnaire Using the Decision Stump Tree.","36275971"
"[Internet addiction disorder in children].","25803902"
"The research and controversy surrounding internet addiction.","19178209"
"Internet addiction in Gulf countries: A systematic review and meta-analysis.","34491902"
"Internet Addiction, Sleep Quality and Depressive Symptoms Amongst Medical Students in Delhi, India.","32852657"
"Killed by Internet Addiction? A Real Possibility.","27090075"
"The relationship between internet addiction and eating disorders.","26152450"
"Internet addiction disorder: Fact or Fad? Nosing into Nosology.","19742232"
"Internet addiction, Internet psychotherapy.","9167536"
"The Association of Internet Addiction with Burnout, Depression, Insomnia, and Quality of Life among Hungarian High School Teachers.","35010695"
"Treatment of Internet Addiction with Anxiety Disorders: Treatment Protocol and Preliminary Before-After Results Involving Pharmacotherapy and Modified Cognitive Behavioral Therapy.","27005889"
"Internet addiction with coexisting psychiatric diagnosis.","30089977"
"Is Internet addiction a useful concept?","23293309"
"Internet Addiction, Oral Health Practices, Clinical Outcomes, and Self-Perceived Oral Health in Young Saudi Adults.","32848514"
"The Neural Correlates of Implicit Cognitive Bias Toward Internet-Related Cues in Internet Addiction: An ERP Study.","30245642"
"Psychoactive substances use experience and addiction or risk of addiction among by Polish adolescents living in rural and urban areas.","25528919"
"Internet addiction among Saudi Arabian youth.","32206053"
"Issues for DSM-V: internet addiction.","18316427"
"[Internet addiction - between enter and escape].","25377375"
"Internet addiction: a case report.","19506783"
"Two Cases of Excessive Internet Use with Comorbid Family Relationship Problems.","28360639"
"Impaired inhibitory control in 'internet addiction disorder': a functional magnetic resonance imaging study.","22892351"
"The Association of Depression, Loneliness, and Internet Addiction Levels in Male Bachelor of Medicine, Bachelor of Surgery (MBBS) Students With Androgenetic Alopecia Male Pattern Baldness in a Medical College in Kolar, India.","37007329"
