"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Reward-related decision-making deficits in internet gaming disorder: a systematic review and meta-analysis.",33861888,2022,"Jan","10.1111/add.15518 [doi]","AIMS: To estimate the aggregated effect sizes of reward-related decision-making ","Yao, Yuan-Wei; Zhang, Jin-Tao; Fang, Xiao-Yi; Liu, Lu; Potenza, Marc N","Department of Education and Psychology, Freie Universitat Berlin, Berlin, ; Einstein Center for Neurosciences Berlin, Charite - Universitatsmedizin Berlin, ; Berlin School of Mind and Brain, Humboldt-Universitat zu Berlin, Berlin, Germany.; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Center for Collaboration and Innovation in Brain and Learning Sciences, Beijing ; Institute of Developmental Psychology, Beijing Normal University, Beijing, China.; Department of Decision Neuroscience and Nutrition, German Institute of Human ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT, USA.; Child Study Center, Yale University School of Medicine, New Haven, CT, USA.; Department of Neuroscience, Yale University School of Medicine, New Haven, CT, ; Connecticut Mental Health Center, New Haven, CT, USA.; Council on Problem Gambling, Wethersfield, CT, USA.","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Review; Systematic Review","Addiction",NA,"Addiction (Abingdon, England)","behavioural_addictions"
"A bias towards natural rewards away from gambling cues in gamblers undergoing active treatment.",33852890,2021,"Aug","S0006-8993(21)00336-X [pii]; 10.1016/j.brainres.2021.147479 [doi]","BACKGROUND: Disorders of substance and behavioral addiction are believed to be ","Schmidt, Casper; Gleesborg, Carsten; Schmidt, Hema; Kvamme, Timo L; Lund, Torben E; Voon, Valerie; Moller, Arne","Department of Communication and Psychology, Aalborg University, Rendsburggade 14, ; Center of Functionally Integrative Neuroscience/MINDLab, Danish Neuroscience ; Center of Functionally Integrative Neuroscience/MINDLab, Danish Neuroscience ; Center of Functionally Integrative Neuroscience/MINDLab, Danish Neuroscience ; Center of Functionally Integrative Neuroscience/MINDLab, Danish Neuroscience ; Department of Psychiatry, University of Cambridge, Herchel Smith Building for ; Center of Functionally Integrative Neuroscience/MINDLab, Danish Neuroscience ","eng","Journal Article; Research Support, Non-U.S. Gov't","Brain Res",NA,"Brain research","behavioural_addictions"
"Proposed diagnostic criteria for compulsive buying-shopping disorder: A Delphi expert consensus study.",33852420,2021,"Jul","10.1556/2006.2021.00013 [doi]","BACKGROUND AND AIMS: Consensus in acknowledging compulsive buying-shopping ","Muller, Astrid; Laskowski, Nora M; Trotzke, Patrick; Ali, Kathina; Fassnacht, Daniel B; de Zwaan, Martina; Brand, Matthias; Hader, Michael; Kyrios, Michael","1Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; 1Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; 2General Psychology: Cognition and Center for Behavioral Addiction Research ; 3International University of Applied Sciences (IUBH), Cologne, Germany.; 4College of Education, Psychology and Social Work, Flinders University, Adelaide, ; 5Orama Institute for Mental Health and Wellbeing, Flinders University, Adelaide, ; 6Research School of Psychology, The Australian National University, Canberra, ; 4College of Education, Psychology and Social Work, Flinders University, Adelaide, ; 5Orama Institute for Mental Health and Wellbeing, Flinders University, Adelaide, ; 6Research School of Psychology, The Australian National University, Canberra, ; 1Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; 2General Psychology: Cognition and Center for Behavioral Addiction Research ; 7Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.; 8Institute of Sociology, Technical University of Dresden, Dresden, Germany.; 4College of Education, Psychology and Social Work, Flinders University, Adelaide, ; 5Orama Institute for Mental Health and Wellbeing, Flinders University, Adelaide, ; 6Research School of Psychology, The Australian National University, Canberra, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"A Comprehensive Model for Gambling Behaviors: Assessment of the Factors that can Contribute to the Vulnerability and Maintenance of Gambling Disorder.",33844125,2022,"Mar","10.1007/s10899-021-10024-3 [doi]","Gambling Disorder is a complex and multifaceted phenomenon which requires a ","Gori, Alessio; Topino, Eleonora; Craparo, Giuseppe; Bagnoli, Ilaria; Caretti, Vincenzo; Schimmenti, Adriano","Department of Health Sciences, University of Florence, Piazza S. Marco 4, 50121, ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina, ; Faculty of Human and Social Sciences, UKE-Kore University of Enna, Cittadella ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina, ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina, ; Faculty of Human and Social Sciences, UKE-Kore University of Enna, Cittadella ","eng","Journal Article","J Gambl Stud","The authors have no relevant financial or non-financial interests to disclose.","Journal of gambling studies","behavioural_addictions"
"Theoretical conceptualisations of problematic exercise in psychometric assessment instruments: A systematic review.",33822749,2021,"Apr","10.1556/2006.2021.00019 [doi]","BACKGROUND AND AIMS: The aim of the present systematic review was to identify ","Sicilia, Alvaro; Paterna, Adrian; Alcaraz-Ibanez, Manuel; Griffiths, Mark D","1Health Research Centre and Department of Education, University of Almeria, ; 1Health Research Centre and Department of Education, University of Almeria, ; 1Health Research Centre and Department of Education, University of Almeria, ; 2Psychology Department, Nottingham Trent University, UK.","eng","Journal Article; Systematic Review","J Behav Addict",NA,"Journal of behavioral addictions","behavioural_addictions"
"Reckless Generosity, Parkinson's Disease and Dopamine: A Case Series and Literature Review.",33816681,2021,"Apr","10.1002/mdc3.13156 [doi]","BACKGROUND: Impulse control disorders (ICDs) are a frequent side effect of ","Amstutz, Deborah; Michelis, Joan Philipp; Debove, Ines; Maradan-Gachet, Marie Elise; Lachenmayer, Martin Lenard; Muellner, Julia; Schwegler, Kyrill; Krack, Paul","Department of Neurology University Hospital Bern, University of Bern ; Graduate School for Health Sciences University of Bern Mittelstrasse 43 3012 Bern ; Department of Neurology University Hospital Bern, University of Bern ; Department of Neurology University Hospital Bern, University of Bern ; Department of Neurology University Hospital Bern, University of Bern ; Graduate School for Health Sciences University of Bern Mittelstrasse 43 3012 Bern ; Department of Neurology University Hospital Bern, University of Bern ; Department of Neurology University Hospital Bern, University of Bern ; Department of Neurology University Hospital Bern, University of Bern ; Department of Neurology University Hospital Bern, University of Bern ","eng","Journal Article; Review","Mov Disord Clin Pract",NA,"Movement disorders clinical practice","behavioural_addictions"
"Adaptation and Psychometric Analysis of the Test of Mobile Phone Dependence-Brief Version in Italian Adolescents.",33807794,2021,"Mar","10.3390/ijerph18052612 [doi]; 2612","Since the diffusion of recent models of mobile phones, anyone with an internet ","Cerutti, Rita; Presaghi, Fabio; Spensieri, Valentina; Fontana, Andrea; Amendola, Simone","Department of Dynamic and Clinical Psychology, Faculty of Medicine and ; Department of Psychology of Developmental and Social Processes, Sapienza ; Department of Dynamic and Clinical Psychology, Faculty of Medicine and ; Department of Human Sciences, LUMSA University, 00193 Rome, Italy.; Department of Dynamic and Clinical Psychology, Faculty of Medicine and ","eng","Journal Article","Int J Environ Res Public Health","No conflict of interest to declare.","International journal of environmental research and public health","behavioural_addictions"
"A systematic review of metacognitions in Internet Gaming Disorder and problematic Internet, smartphone and social networking sites use.",33783920,2021,"Nov","10.1002/cpp.2588 [doi]","BACKGROUND: The use of new technologies is growing, and some authors have ","Casale, Silvia; Musico, Alessia; Spada, Marcantonio M","Department of Health Sciences, Psychology Unit, University of Florence, Florence, ; Department of Experimental and Clinical Medicine, University of Florence, ; Division of Psychology, School of Applied Sciences, London South Bank University, ","eng","Journal Article; Systematic Review","Clin Psychol Psychother","None.","Clinical psychology & psychotherapy","behavioural_addictions"
"Phenomenological analysis of maladaptive daydreaming associated with internet gaming addiction: a case report.",33782659,2021,NA,"10.1136/gpsych-2020-100419 [doi]; e100419","Maladaptive daydreaming (MD) is an immersive fantasy activity that leads to ","Sharma, Prerna; Mahapatra, Ananya","Department of Psychiatry and Drug-de Addiction, Center fo Excellence in Mental ; Department of Psychiatry and Drug-de Addiction, Center fo Excellence in Mental ","eng","Case Reports","Gen Psychiatr","Competing interests: None declared.","General psychiatry","behavioural_addictions"
"Non-Substance Addiction in Childhood and Adolescence–The Internet, Computer Games and Social Media.",33750533,2021,"Jan","arztebl.m2021.0002 [pii]; 10.3238/arztebl.m2021.0002 [doi]","BACKGROUND: Around 5.8% of adolescents and 2.8% of young adults have an ","Geisel, Olga; Lipinski, Anneke; Kaess, Michael","ADHD, Mobbing, and Addiction Research Section, Department of Child and Adolescent ","eng","Journal Article","Dtsch Arztebl Int",NA,"Deutsches Arzteblatt international","behavioural_addictions"
"The Association Between Smartphone Addiction and Sleep: A UK Cross-Sectional Study of Young Adults.",33737890,2021,NA,"10.3389/fpsyt.2021.629407 [doi]; 629407","Background: In a large UK study we investigated the relationship between ","Sohn, Sei Yon; Krasnoff, Lauren; Rees, Philippa; Kalk, Nicola J; Carter, Ben","Department of Biostatistics and Health Informatics, Institute of Psychiatry, ; Department of Biostatistics and Health Informatics, Institute of Psychiatry, ; Population Policy Practice, National Institute of Health Research, Great Ormond ; Addictions Department, Institute of Psychiatry, Psychology & Neuroscience, King's ; South London and Maudsley NHS Foundation Trust, Beckenham, United Kingdom.; Department of Biostatistics and Health Informatics, Institute of Psychiatry, ","eng","Journal Article","Front Psychiatry","NK was employed by the NHS and was a trustee of the Gordon Moody Association. Her ","Frontiers in psychiatry","behavioural_addictions"
"The association between type of trauma, level of exposure and addiction.",33735776,2021,"Jul","S0306-4603(21)00074-5 [pii]; 10.1016/j.addbeh.2021.106889 [doi]","Exposure to trauma is considered a risk factor for the development of addictive ","Levin, Yafit; Lev Bar-Or, Ruth; Forer, Reni; Vaserman, Magali; Kor, Ariel; Lev-Ran, Shaul","Department of Psychology Psychopathology and Clinical Intervention, University of ; Israel Center on Addiction (ICA), Netanya, Israel; Hadassah School of Public ; Israel Center on Addiction (ICA), Netanya, Israel.; Israel Center on Addiction (ICA), Netanya, Israel.; Israel Center on Addiction (ICA), Netanya, Israel; Interdisciplinary Center ; Israel Center on Addiction (ICA), Netanya, Israel; Lev-Hasharon Medical Center, ","eng","Journal Article","Addict Behav",NA,"Addictive behaviors","behavioural_addictions"
"Social Exclusion, Self-Forgiveness, Mindfulness, and Internet Addiction in College Students: a Moderated Mediation Approach.",33716585,2022,NA,"10.1007/s11469-021-00506-1 [doi]","Internet addiction is a growingly prevalent behavioral addiction that causes ","Arslan, Gokmen; Coskun, Muhammet","Department of Psychological Counseling and Guidance, Mehmet Akif Ersoy ; Department of Psychological Counseling and Guidance, Kafkas University, Kars, ","eng","Journal Article","Int J Ment Health Addict","Conflict of InterestThe authors declare no competing interest.","International journal of mental health and addiction","behavioural_addictions"
"Response inhibition in problematic social network sites use: an ERP study.",33674995,2021,"Aug","10.3758/s13415-021-00879-9 [doi]","Given the current literature debate on whether or not Problematic Social Network ","Moretta, Tania; Buodo, Giulia","Department of General Psychology, University of Padova, Via Venezia, 12, 35131, ; Department of General Psychology, University of Padova, Via Venezia, 12, 35131, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Cogn Affect Behav Neurosci",NA,"Cognitive, affective & behavioral neuroscience","behavioural_addictions"
