"Title","PMID","Year","Month","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title","Label"
"Associations Between Attention Deficit/Hyperactivity Disorder and Internet Gaming Disorder Symptoms Mediated by Depressive Symptoms and Hopelessness Among College Students.","34465993",2021,NA,"10.2147/NDT.S325323 [doi]","PURPOSE: The mediating role of depressive symptoms and hopelessness on the ","Chen, Chen; Dai, Si; Shi, Lijuan; Shen, Yidong; Ou, Jianjun","Academy of Forensic Science, Shanghai Key Laboratory of Forensic Medicine, Key ; Department of Psychiatry, National Clinical Research Center for Mental Disorders, ; Department of Psychiatry, National Clinical Research Center for Mental Disorders, ; School of Education, Hunan University of Science and Technology, Xiangtan, Hunan, ; Department of Psychiatry, National Clinical Research Center for Mental Disorders, ; Department of Psychiatry, National Clinical Research Center for Mental Disorders, ","eng","Journal Article","Neuropsychiatr Dis Treat","The authors declared no potential conflicts of interest with respect to the ","Neuropsychiatric disease and treatment","gaming"
"Subtyping treatment-seeking gaming disorder patients.","34450349",2021,"Dec","S0306-4603(21)00271-9 [pii]; 10.1016/j.addbeh.2021.107086 [doi]","BACKGROUND AND AIMS: Gaming Disorder (GD) is characterized by a pattern of ","Granero, Roser; Fernandez-Aranda, Fernando; Castro-Calvo, Jesus; Billieux, Joel; Valero-Solis, Susana; Mora-Maltas, Bernat; Rivas-Perez, Sandra; Valenciano-Mendoza, Eduardo; Del Pino-Gutierrez, Amparo; Gomez-Pena, Monica; Moragas, Laura; Baenas, Isabel; Mena-Moreno, Teresa; Casale-Salayet, Gemma; Codina, Ester; Gonzalez-Bueso, Vega; Santamaria, Juan Jose; Bano, Marta; Menchon, Jose M; Jimenez-Murcia, Susana","Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ; Department of Personality, Assessment, and Psychological Treatments, University ; Institute of Psychology, University of Lausanne, Lausanne, Switzerland; Centre ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Atencion e Investigacion en Socioadicciones (AIS), Mental Health and Addictions ; Atencion e Investigacion en Socioadicciones (AIS), Mental Health and Addictions ; Atencion e Investigacion en Socioadicciones (AIS), Mental Health and Addictions ; Department of Psychiatry, Hospital Universitari de Bellvitge, L'Hospitalet de ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERObn), Instituto Salud Carlos III, ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Behav",NA,"Addictive behaviors","gaming"
"Editorial Perspective: Missing the forest for the trees - how the focus on digital addiction and gaming diverted attention away from wider online risks.","34448531",2021,"Nov","10.1111/camh.12503 [doi]","Despite the many ways in which Internet-related technologies can affect ","Aboujaoude, Elias; Gega, Lina","Department of Psychiatry and Behavioral Sciences, Stanford University, Stanford, ; Department of Health Sciences and Hull York Medical School, University of York, ","eng","Editorial","Child Adolesc Ment Health",NA,"Child and adolescent mental health","gaming"
"Biochemical Correlates of Video Game Use: From Physiology to Pathology. A Narrative Review.","34440519",2021,"Jul","10.3390/life11080775 [doi]; 775","In the last few decades, video game playing progressively became a widespread ","Carpita, Barbara; Muti, Dario; Nardi, Benedetta; Benedetti, Francesca; Cappelli, Andrea; Cremone, Ivan Mirko; Carmassi, Claudia; Dell'Osso, Liliana","Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ; Department of Clinical and Experimental Medicine, University of Pisa, 56126 Pisa, ","eng","Journal Article; Review","Life (Basel)","The authors declare no conflict of interest.","Life (Basel, Switzerland)","gaming"
"The Relationship Between Technology Use and Problem Technology Use and Potential Psychosocial Mechanisms: Population-Based Telephone Survey in Community Adults During COVID-19.","34434146",2021,NA,"10.3389/fpsyg.2021.696271 [doi]; 696271","Background: Although digital technology enables people to stay connected during ","Yang, Xue; Yip, Benjamin H K; Lee, Eric K P; Zhang, Dexing; Wong, Samuel Y S","Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; The Chinese University of Hong Kong Shenzhen Research Institute, Shenzhen, China.; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ; Jockey Club School of Public Health and Primary Care, Faculty of Medicine, The ","eng","Journal Article","Front Psychol",NA,"Frontiers in psychology","gaming"
"Addiction Research Unit: Affective and cognitive mechanisms of specific Internet-use disorders.","34409697",2021,"Nov","10.1111/adb.13087 [doi]","In the eleventh International Classification of Diseases (ICD-11) of the World ","Brand, Matthias; Muller, Astrid; Stark, Rudolf; Steins-Loeber, Sabine; Klucken, Tim; Montag, Christian; Diers, Martin; Wolf, Oliver T; Rumpf, Hans-Jurgen; Wolfling, Klaus; Wegmann, Elisa","General Psychology: Cognition and Center for Behavioral Addiction Research ; Erwin L. Hahn Institute for Magnetic Resonance Imaging, Essen, Germany.; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; Department of Psychotherapy and Systems Neuroscience, Justus Liebig University of ; Bender Institute of Neuroimaging, Justus Liebig University of Giessen, Giessen, ; Center of Mind, Brain and Behavior, Universities of Marburg and Giessen, Giessen, ; Clinical Psychology and Psychotherapy, University of Bamberg, Bamberg, Germany.; Clinical Psychology and Psychotherapy, University of Siegen, Siegen, Germany.; Department of Molecular Psychology, Institute of Psychology and Education, Ulm ; Department of Psychosomatic Medicine and Psychotherapy, LWL University Hospital, ; Cognitive Psychology, Ruhr University Bochum, Bochum, Germany.; Department of Psychiatry and Psychotherapy, Research Group S:TEP (Substance use ; Outpatient Clinic for Behavioral Addiction, Department of Psychosomatic Medicine ; General Psychology: Cognition and Center for Behavioral Addiction Research ","eng","Journal Article; Research Support, Non-U.S. Gov't","Addict Biol",NA,"Addiction biology","gaming"
"Prevalence and risk factors of internet gaming disorder and problematic internet use before and during the COVID-19 pandemic: A large online survey of Japanese adults.","34385071",2021,"Oct","S0022-3956(21)00486-6 [pii]; 10.1016/j.jpsychires.2021.07.054 [doi]","Internet gaming disorder (IGD) and problematic internet use (PIU) are becoming ","Oka, Taiki; Hamamura, Toshitaka; Miyake, Yuka; Kobayashi, Nao; Honjo, Masaru; Kawato, Mitsuo; Kubo, Takatomi; Chiba, Toshinori","The Department of Decoded Neurofeedback, Computational Neuroscience Laboratories, ; Health-improving Behavior Change Laboratory, Innovation Center, KDDI Research, ; Technology Strategy Department, Technology Planning Division, KDDI CORPORATION, ; Technology Strategy Department, Technology Planning Division, KDDI CORPORATION, ; Health-improving Behavior Change Laboratory, Innovation Center, KDDI Research, ; The Department of Decoded Neurofeedback, Computational Neuroscience Laboratories, ; The Department of Brain Robot Interface, Computational Neuroscience Laboratories, ; The Department of Decoded Neurofeedback, Computational Neuroscience Laboratories, ","eng","Journal Article; Research Support, Non-U.S. Gov't","J Psychiatr Res",NA,"Journal of psychiatric research","gaming"
"Internet Gaming Disorder in adolescence: investigating profiles and associated risk factors.","34384394",2021,"Aug","10.1186/s12889-021-11394-4 [doi]; 1547","BACKGROUND: Electronic gaming is a popular free-time activity and its deleterious ","Macur, Mirna; Pontes, Halley M","Angela Boskin Faculty of Health Care, Spodnji Plavz 3, SI-4270, Jesenice, ; Department of Organizational Psychology, Birkbeck, University of London, Malet ","eng","Journal Article; Research Support, Non-U.S. Gov't","BMC Public Health","The authors declare that they have no competing interests.","BMC public health","gaming"
"Psychiatric comorbidities and emotional intelligence in internet gaming disorder: Attention deficit hyperactivity disorder, major depressive disorder, generalized anxiety disorder, and social anxiety disorder.","34370356",2021,"Nov","10.1111/pcn.13295 [doi]",NA,"Ko, Chih-Hung; Liu, Tai-Ling; Wu, Hung-Chi; Yeh, Yi-Chun; Tsai, Wen-Xiang; Yen, Ju-Yu","Department of Psychiatry, Kaohsiung Municipal Siaogang Hospital, Kaohsiung ; Department of Psychiatry, Faculty of Medicine, College of Medicine, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Kaohsiung Municipal Kai-Syuan Psychiatric Hospital, Kaohsiung City, Taiwan.; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Kaohsiung Medical University Hospital, Kaohsiung ; Department of Psychiatry, Faculty of Medicine, College of Medicine, Kaohsiung ; Department of Psychiatry, Kaohsiung Municipal Ta-Tung Hospital, Kaohsiung Medical ","eng","Letter","Psychiatry Clin Neurosci",NA,"Psychiatry and clinical neurosciences","gaming"
"Requirements of a Group Intervention for Adolescents with Internet Gaming Disorder in a Clinical Setting: A Qualitative Interview Study.","34360106",2021,"Jul","10.3390/ijerph18157813 [doi]; 7813","Internet gaming disorder (IGD) has become an important health concern in a ","Wendt, Lisa Marie; Austermann, Maria Isabella; Rumpf, Hans-Jurgen; Thomasius, Rainer; Paschke, Kerstin","German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; Department of Psychiatry and Psychotherapy, University of Lubeck, 23562 Lubeck, ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health","gaming"
"Effects of an online-based motivational intervention to reduce problematic internet use and promote treatment motivation in internet gaming disorder and internet use disorder (OMPRIS): study protocol for a randomised controlled trial.","34344675",2021,"Aug","10.1136/bmjopen-2020-045840 [doi]; e045840","INTRODUCTION: In May 2019, the WHO classified internet gaming disorder (IGD) as a ","Dieris-Hirche, Jan; Bottel, Laura; Pape, Magdalena; Te Wildt, Bert Theodor; Wolfling, Klaus; Henningsen, Peter; Timmesfeld, Nina; Neumann, Anja; Neusser, Silke; Beckers, Rainer; Herpertz, Stephan","Department of Psychosomatic Medicine and Psychotherapy, LWL University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL University Hospital, ; Department of Psychosomatic Medicine and Psychotherapy, LWL University Hospital, ; Psychosomatic Hospital Diessen Monastery, Diessen am Ammersee, Germany.; Department of Psychosomatic Medicine and Psychotherapy, University Medical Center ; Department of Psychosomatic Medicine and Psychotherapy, University Hospital ; Department of Medical Informatics, Biometry and Epidemiology, Ruhr University ; Institute for Medicine Management, University of Duisburg-Essen, Duisburg, ; Institute for Medicine Management, University of Duisburg-Essen, Duisburg, ; Competence Centre of Healthcare Telematics, Bochum, Germany.; Department of Psychosomatic Medicine and Psychotherapy, LWL University Hospital, ","eng","Clinical Trial Protocol; Journal Article; Research Support, Non-U.S. Gov't","BMJ Open","Competing interests: None declared.","BMJ open","gaming"
"The Association Between Gaming Practices and Scholastic Performance Among Medical Students in India: Case-Control Study.","34340961",2021,"Sep","10.2196/22235 [doi]; e22235","BACKGROUND: Gaming is a billion-dollar industry that is expanding at a compound ","Suryawanshi, Deodatt Madhav; Rajaseharan, Divya; Venugopal, Raghuram; Mathew, Madhu; Joy, Anju; Goyal, Ramchandra","Department of Community Medicine, Trichy SRM Medical College Hospital and ; Department of Community Medicine, Trichy SRM Medical College Hospital and ; Department of Community Medicine, Trichy SRM Medical College Hospital and ; Department of Psychiatry, Trichy SRM Medical College Hospital and Research ; Department of Community Medicine, Trichy SRM Medical College Hospital and ; Department of Community Medicine, Trichy SRM Medical College Hospital and ","eng","Journal Article","JMIR Med Educ","Conflicts of Interest: None declared.","JMIR medical education","gaming"
