"Title","PMID"
"The impact of COVID-19 lockdown on gambling habit: A cross-sectional study from Italy.","34283804"
"The Social and Psychological Impacts of Gambling in the Cree Communities of Northern Québec.","26026987"
"[Self-perception and life satisfaction in video game addiction in young adolescents (11-14 years old)].","23200618"
"Latent classes of eating disorders and addictions by sex: Implication of alexithymia and stressful life events in youths.","36844334"
"Congruence couple therapy for alcohol use and gambling disorders with comorbidities (part II): Targeted areas and mechanisms of change.","36245316"
"Adolescents Who Play and Spend Money in Simulated Gambling Games Are at Heightened Risk of Gambling Problems.","36078369"
"Moral incongruence and addiction: A registered report.","36048067"
"Internet use and internet-based addictive behaviours during coronavirus pandemic.","35855504"
"How have excessive electronics devices and Internet uses been concerned? Implications for global research agenda from a bibliometric analysis.","32644936"
"Changes in Gambling Behavior during the COVID-19 Pandemic-A Web Survey Study in Sweden.","32516880"
"Problem Gambling and Psychiatric Comorbidity-Risk and Temporal Sequencing Among Women and Men: Results from the Swelogs Case-Control Study.","31025162"
"Attenuation of dopamine-induced GABA release in problem gamblers.","30788911"
"Ventral Striatal Reactivity in Compulsive Sexual Behaviors.","30487759"
"Crime and Gambling Disorders: A Systematic Review.","30039276"
"Blunted endogenous opioid release following an oral dexamphetamine challenge in abstinent alcohol-dependent individuals.","29942043"
"Under the influence: Effects of adolescent ethanol exposure and anxiety on motivation for uncertain gambling-like cues in male and female rats.","28958752"
"Subtyping Non-treatment-seeking Problem Gamblers Using the Pathways Model.","27943032"
"Child maltreatment and problem gambling: A systematic review.","27337693"
"Sports betting around the world: A systematic review.","36067022"
"Skin gambling predicts problematic gambling amongst adolescents when controlling for monetary gambling.","34783680"
"Risk Factors of Problem Gaming and Gambling in US Emerging Adult Non-Students: The Role of Loot Boxes, Microtransactions, and Risk-Taking.","32822251"
"The associative underpinnings of negative urgency and its role in problematic gambling behavior.","32771795"
"Proximal and Distal Risk Factors for Gambling Problems Specifically Associated with Electronic Gaming Machines.","31172326"
"Chronic D2/3 agonist ropinirole treatment increases preference for uncertainty in rats regardless of baseline choice patterns.","27422144"
"Posttraumatic stress disorder and comorbidity in Australian Vietnam veterans: risk factors, chronicity and combat.","9565181"
"Enhanced Pavlovian-to-instrumental transfer in internet gaming disorder.","37267086"
"Winning and losing in online gambling: Effects on within-session chasing.","35981088"
"Screening for adult ADHD using brief rating tools: What can we conclude from a positive screen? Some caveats.","33581449"
"Study to determine relevant health outcome measures in opioid use disorder: Multicriteria decision analysis.","33338240"
"Intranasal naloxone rapidly occupies brain mu-opioid receptors in human subjects.","30867551"
"Reaching out to big losers: A randomized controlled trial of brief motivational contact providing gambling expenditure feedback.","30829516"
"Comorbidity of Internet use disorder and attention deficit hyperactivity disorder: Two adult case-control studies.","29280392"
"A commentary on the ""eating addiction"" versus ""food addiction"" perspectives on addictive-like food consumption.","27984189"
"The Role of Attachment in Gambling Behaviors and Gambling Disorder: A Systematic Review.","36322300"
"Associations Between Addictive Behaviors, Individual Characteristics, and the Use of Gambling Services Within the World of Gaming: Cross-sectional Survey Study.","35451974"
"Repetitive Transcranial Magnetic Stimulation (rTMS) as a Promising Treatment for Craving in Stimulant Drugs and Behavioral Addiction: A Meta-Analysis.","35160085"
"Virtual Reality and Psychedelics for the Treatment of Psychiatric Disease: A Systematic Literature Review.","34909015"
"Gambling in children and adolescents.","32932525"
"Reward uncertainty attributes incentive value to reward proximal cues, while amphetamine sensitization reverts attention to more predictive reward distal cues.","31669548"
"Sleepiness and impulsivity: Findings in non-treatment seeking young adults.","30203693"
"Minnesota Impulse Disorders Interview (MIDI): Validation of a structured diagnostic clinical interview for impulse control disorders in an enriched community sample.","29772488"
"Already at the Table: Patterns of Play and Gambling Involvement Prior to Gambling Expansion.","28815350"
"A systematic review of treatments for problem gambling.","28639817"
"Down-regulation of serotonin and dopamine transporter genes in individual rats expressing a gambling-prone profile: A possible role for epigenetic mechanisms.","27789384"
"Anticonvulsant medications attenuate amphetamine-induced deficits in behavioral inhibition but not decision making under risk on a rat gambling task.","27515288"
"Cognitive flexibility correlates with gambling severity in young adults.","27355427"
"Behavioral addiction and autism spectrum disorder: A systematic review.","34325098"
"Loot box engagement: relationships with educational attainment, employment status and earnings in a cohort of 16 000 United Kingdom gamers.","35129238"
"Gambling and homelessness: A systematic review and meta-analysis of prevalence.","34700154"
"Cultural competence in working with the Arab Australian community: a conceptual review and the experience of the Arab Council Australia (ACA) gambling help counselling service.","29250480"
"Associations between financial gambling motives, gambling frequency and level of problem gambling: a meta-analytic review.","34286879"
"Subtypes of disordered gamblers: results from the National Epidemiologic Survey on Alcohol and Related Conditions.","23072599"
"[Feasibility study of therapeutic exposure in virtual reality for pathological gamblers].","31761313"
"Gambling-Related Intimate Partner Violence Against Women: A Grounded Theory Model of Individual and Relationship Determinants.","34404246"
"Mapping and conceptualizing recovery capital of recovered gamblers.","30589345"
"At-risk gambling in patients with severe mental illness: Prevalence and associated features.","29865864"
"Deep-Brain Stimulation of the Subthalamic Nucleus Selectively Decreases Risky Choice in Risk-Preferring Rats.","28791332"
"Addiction research centres and the nurturing of creativity: the Kurihama medical and addiction centre-a profile.","24033461"
"The Predictive Role of Tolerance and Health Problems in Problem Gambling: A Cross-Sectional and Cross-Lagged Network Analyses.","36738377"
"An interrupted time series analysis of gambling behavior based on gambling operator revenue-based taxation during the COVID-19 pandemic in Sweden.","35988505"
"Gambling-related harms to concerned significant others: A national Australian prevalence study.","35895474"
"Loot box purchasing is linked to problem gambling in adolescents when controlling for monetary gambling participation.","35385397"
"Addiction Research Unit: Affective and cognitive mechanisms of specific Internet-use disorders.","34409697"
"Graded Exposure Therapy for Online Mobile Smartphone Sports Betting Addiction: A Case Series Report.","33512623"
"Mindfulness-Based Interventions for the Treatment of Substance and Behavioral Addictions: A Systematic Review.","29651257"
"Interventions for comorbid problem gambling and psychiatric disorders: Advancing a developing field of research.","26900888"
"Therapeutic Potential of 5-HT2C Receptor Agonists for Addictive Disorders.","25870913"
"Impaired cognitive flexibility across psychiatric disorders.","37114560"
