"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"35873269",2022,NA,"Gaming Disorder Seen Through the Prism of Dual Diagnosis: Prevalence and ","10.3389/fpsyt.2022.821432 [doi]; 821432","INTRODUCTION: Dual diagnosis (DD) is defined as the co-occurrence of at least a ","Barrangou-Poueys-Darlas, Malcolm; Cabelguen, Clemence; Garrouste, Vincent; Leboucher, Juliette; Rocher, Bruno; Challet-Bouju, Gaelle; Grall-Bronnec, Marie","Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; CHU Tours, Emergency Department, Tours, France.; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, University of Tours, CHU Nantes, CHU Tours, INSERM, Methods in ; Nantes Universite, CHU Nantes, UIC Psychiatrie et Sante Mentale, Nantes, France.; Nantes Universite, University of Tours, CHU Nantes, CHU Tours, INSERM, Methods in ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"35873234",2022,NA,"Online Sex Addiction: A Qualitative Analysis of Symptoms in Treatment-Seeking ","10.3389/fpsyt.2022.907549 [doi]; 907549","BACKGROUND: Problematic sexual internet use has been attracting increasing ","Blinka, Lukas; Sevcikova, Anna; Dreier, Michael; Skarupova, Katerina; Wolfling, Klaus","Institute for Research on Children, Youth, and Family, Faculty of Social Studies, ; Institute for Research on Children, Youth, and Family, Faculty of Social Studies, ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ; Institute for Research on Children, Youth, and Family, Faculty of Social Studies, ; Outpatient Clinic for Behavioral Addictions, Department of Psychosomatic Medicine ","eng","Journal Article","Front Psychiatry","The authors declare that the research was conducted in the absence of any ","Frontiers in psychiatry"
"35861265",2022,"Dec","Emotional bias modification weakens game-related compulsivity and reshapes ","10.1093/brain/awac267 [doi]","Addiction is characterized by compulsive engagement despite adverse consequences. ","Wu, Lulu; Xu, Jiahua; Song, Kunru; Zhu, Lei; Zhou, Nan; Xu, Linxuan; Liu, Guanqun; Wang, Ziliang; Wang, Rui; Qin, Shaozheng; Fang, Xiaoyi; Zhang, Jintao; Potenza, Marc N","State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Chinese Institute for Brain Research, Beijing, China.; Max Planck University College London Centre for Computational Psychiatry and ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Faculty of Education, Beijing Normal University, Beijing, China.; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Institute of Developmental Psychology, Beijing Normal University, Beijing, China.; State Key Laboratory of Cognitive Neuroscience and Learning and IDG/McGovern ; Department of Psychiatry, Yale University School of Medicine, New Haven, CT ; Connecticut Mental Health Center, New Haven, CT 06519, USA.; CT Council on Problem Gambling, Wethersfield, CT 06109, USA.; Child Study Center, Yale University School of Medicine, New Haven, CT 06511, USA.; Department of Neuroscience, Yale University School of Medicine, New Haven, CT ; Wu Tsai Institute, Yale University, New Haven, CT 06510, USA.","eng","Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't","Brain",NA,"Brain : a journal of neurology"
"35856543",2022,"Apr","Addictions: current perspectives.","10.1111/1468-5922.12787 [doi]","This paper seeks to integrate the perspectives of analytical psychology and ","de Magalhaes Tavares de Oliveira, Maria Paula","Sao Paulo, Brazil.","eng","Journal Article","J Anal Psychol",NA,"The Journal of analytical psychology"
"35843138",2022,"Jul","The experience of gratification and compensation in addictive behaviors: How can ","S0010-440X(22)00042-6 [pii]; 10.1016/j.comppsych.2022.152336 [doi]","BACKGROUND: Beyond gaming disorder and gambling disorder, pornography-use ","Wegmann, Elisa; Antons, Stephanie; Brand, Matthias","Department of General Psychology, Cognition and Center for Behavioral Addiction ; Department of General Psychology, Cognition and Center for Behavioral Addiction ; Department of General Psychology, Cognition and Center for Behavioral Addiction ","eng","Journal Article","Compr Psychiatry",NA,"Comprehensive psychiatry"
"35807202",2022,"Jul","Latent Classes for the Treatment Outcomes in Women with Gambling Disorder and ","10.3390/jcm11133917 [doi]; 3917","BACKGROUND: The risk for behavioral addictions is rising among women within the ","Granero, Roser; Fernandez-Aranda, Fernando; Lara-Huallipe, Milagros Lizbeth; Gomez-Pena, Monica; Moragas, Laura; Baenas, Isabel; Muller, Astrid; Brand, Matthias; Sisquellas, Claudia; Jimenez-Murcia, Susana","Department of Psychobiology and Methodology, Universitat Autonoma de ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto Salud Carlos III, ; Psychoneurobiology of Eating and Addictive Behaviors Group, Neuroscience Program, ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto Salud Carlos III, ; Psychoneurobiology of Eating and Addictive Behaviors Group, Neuroscience Program, ; Department of Psychiatry, Hospital Universitari de Bellvitge, 08907 L'Hospitalet ; Department of Clinical Sciences, School of Medicine and Health Sciences, ; Department of Psychiatry, Hospital Universitari de Bellvitge, 08907 L'Hospitalet ; Department of Psychiatry, Hospital Universitari de Bellvitge, 08907 L'Hospitalet ; Department of Psychiatry, Hospital Universitari de Bellvitge, 08907 L'Hospitalet ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto Salud Carlos III, ; Psychoneurobiology of Eating and Addictive Behaviors Group, Neuroscience Program, ; Department of Psychiatry, Hospital Universitari de Bellvitge, 08907 L'Hospitalet ; Department of Psychosomatic Medicine and Psychotherapy, Hannover Medical School, ; General Psychology, Cognition and Center for Behavioral Addiction Research ; Erwin L. Hahn Institute for Magnetic Resonance Imaging, 45141 Essen, Germany.; Department of Psychiatry, Hospital Universitari de Bellvitge, 08907 L'Hospitalet ; Ciber Fisiopatologia Obesidad y Nutricion (CIBERobn), Instituto Salud Carlos III, ; Psychoneurobiology of Eating and Addictive Behaviors Group, Neuroscience Program, ; Department of Psychiatry, Hospital Universitari de Bellvitge, 08907 L'Hospitalet ; Department of Clinical Sciences, School of Medicine and Health Sciences, ","eng","Journal Article","J Clin Med","F.F.-A. received consultancy honoraria from Novo Nordisk and editorial honoraria ","Journal of clinical medicine"
"35805821",2022,"Jul","The Relationship between Attachment Styles and Compulsive Online Shopping: The ","10.3390/ijerph19138162 [doi]; 8162","The rapid expansion of e-commerce has made the buying experience faster, ","Topino, Eleonora; Cacioppo, Marco; Gori, Alessio","Department of Human Sciences, LUMSA University of Rome, Via della Traspontina 21, ; Department of Human Sciences, LUMSA University of Rome, Via della Traspontina 21, ; Department of Health Sciences, University of Florence, Via di San Salvi 12, Pad. ","eng","Journal Article","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
"35796709",2022,"Aug","International Classification of Diseases-11-Based External Assessment of Social ","10.1089/cyber.2022.0020 [doi]","Social media use disorder (SMUD) is associated with substantial impairments in ","Paschke, Kerstin; Austermann, Maria Isabella; Thomasius, Rainer","German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ; German Center for Addiction Research in Childhood and Adolescence (DZSKJ), ","eng","Journal Article","Cyberpsychol Behav Soc Netw",NA,"Cyberpsychology, behavior and social networking"
"35792416",2022,"Sep","Online dialectical behavioral therapy for adults with internet addiction: A ","S0165-1781(22)00293-1 [pii]; 10.1016/j.psychres.2022.114698 [doi]","The pathological use of the Internet has surged during the pandemic, even though ","Siste, Kristiana; Hanafi, Enjeline; Adrian; Sen, Lee Thung; Alison, Peter; Beatrice, Evania","Department of Psychiatry, Faculty of Medicine, Universitas Indonesia - Dr. Cipto ; Department of Psychiatry, Faculty of Medicine, Universitas Indonesia - Dr. Cipto ; Department of Psychiatry, Faculty of Medicine, Universitas Indonesia - Dr. Cipto ; Department of Psychiatry, Faculty of Medicine, Universitas Indonesia - Dr. Cipto ; Department of Psychiatry, Faculty of Medicine, Universitas Indonesia - Dr. Cipto ; Department of Psychiatry, Faculty of Medicine, Universitas Indonesia - Dr. Cipto ","eng","Journal Article; Research Support, Non-U.S. Gov't","Psychiatry Res",NA,"Psychiatry research"
"35782446",2022,NA,"Relating Compulsivity and Impulsivity With Severity of Behavioral Addictions: A ","10.3389/fpsyt.2022.831992 [doi]; 831992","BACKGROUND AND AIM: Impulsivity and compulsivity are two key temperament traits ","Demetrovics, Zsolt; van den Brink, Wim; Paksi, Borbala; Horvath, Zsolt; Maraz, Aniko","Centre of Excellence in Responsible Gaming, University of Gibraltar, Gibraltar, ; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Amsterdam Institute of Addiction Research (AIAR), Academic Medical Center, ; Institute of Education, ELTE Eotvos Lorand University, Budapest, Hungary.; Institute of Psychology, ELTE Eotvos Lorand University, Budapest, Hungary.; Institut Fur Psychologie, Humboldt-Universitat zu Berlin, Berlin, Germany.","eng","Journal Article","Front Psychiatry","ELTE Eotvos Lorand University receives funding from the Szerencsejatek Ltd. to ","Frontiers in psychiatry"
"35781466",2022,"Jul","Telehealth treatment for gambling disorder in the COVID-19 era: seismic shifts ","10.1097/YCO.0000000000000799 [doi]","PURPOSE OF REVIEW: Gambling disorder is a serious mental health condition and the ","Smith, Nathan D L; Jones, Galen M; Lucia, Mark B","Kindbridge Research Institute, Beverly, Massachusetts, USA.","eng","Journal Article; Review","Curr Opin Psychiatry",NA,"Current opinion in psychiatry"
"35780595",2022,"Jun","How to pin a compulsive behavior down: A systematic review and conceptual ","S0306-4603(22)00176-9 [pii]; 10.1016/j.addbeh.2022.107410 [doi]","Experimental models identify the transition from choice to compulsivity as the ","Muela, Ismael; Navas, Juan F; Ventura-Lucena, Jose M; Perales, Jose C","Department of Experimental Psychology, Mind, Brain and Behavior Research Center ; Department of Personality, Assessment, and Clinical Psychology, Universidad ; Department of Experimental Psychology, Mind, Brain and Behavior Research Center ; Department of Experimental Psychology, Mind, Brain and Behavior Research Center ","eng","Journal Article; Review","Addict Behav",NA,"Addictive behaviors"
"35777550",2022,"Aug","A spatiotemporal increase of neuronal activity accompanies the motivational ","S0166-4328(22)00249-2 [pii]; 10.1016/j.bbr.2022.113981 [doi]","Spatiotemporal patterns of neuronal activity underlying the motivational effect ","Zhang, Tong; Nishitani, Naoya; Niitani, Kazuhei; Nishida, Ryoma; Futami, Yusaku; Deyama, Satoshi; Kaneda, Katsuyuki","Laboratory of Molecular Pharmacology, Institute of Medical, Pharmaceutical and ; Laboratory of Molecular Pharmacology, Institute of Medical, Pharmaceutical and ; Laboratory of Molecular Pharmacology, Institute of Medical, Pharmaceutical and ; Laboratory of Molecular Pharmacology, Institute of Medical, Pharmaceutical and ; Laboratory of Molecular Pharmacology, Institute of Medical, Pharmaceutical and ; Laboratory of Molecular Pharmacology, Institute of Medical, Pharmaceutical and ; Laboratory of Molecular Pharmacology, Institute of Medical, Pharmaceutical and ","eng","Journal Article; Research Support, Non-U.S. Gov't","Behav Brain Res",NA,"Behavioural brain research"
"35749379",2022,NA,"Language processing in Internet use disorder: Task-based fMRI study.","10.1371/journal.pone.0269979 [doi]; e0269979","Internet use disorder (IUD) is generally conceptualized as a fast-growing ","Darnai, Gergely; Perlaki, Gabor; Orsi, Gergely; Arato, Akos; Szente, Anna; Horvath, Reka; Afra, Eszter; Nagy, Szilvia Anett; Kovacs, Norbert; Doczi, Tamas; Janszky, Jozsef","Department of Behavioural Sciences, Medical School, University of Pecs, Pecs, ; Department of Neurology, Medical School, University of Pecs, Pecs, Hungary.; MTA-PTE Clinical Neuroscience MR Research Group, Pecs, Hungary.; Department of Neurology, Medical School, University of Pecs, Pecs, Hungary.; MTA-PTE Clinical Neuroscience MR Research Group, Pecs, Hungary.; Pecs Diagnostic Centre, Pecs, Hungary.; MTA-PTE Clinical Neuroscience MR Research Group, Pecs, Hungary.; Pecs Diagnostic Centre, Pecs, Hungary.; Department of Neurosurgery, Medical School, University of Pecs, Pecs, Hungary.; Department of Neurology, Medical School, University of Pecs, Pecs, Hungary.; Department of Neurology, Medical School, University of Pecs, Pecs, Hungary.; Department of Neurology, Medical School, University of Pecs, Pecs, Hungary.; Department of Behavioural Sciences, Medical School, University of Pecs, Pecs, ; MTA-PTE Clinical Neuroscience MR Research Group, Pecs, Hungary.; Pecs Diagnostic Centre, Pecs, Hungary.; Department of Neurosurgery, Medical School, University of Pecs, Pecs, Hungary.; Neurobiology of Stress Research Group, Szentagothai Research Centre, University ; Department of Laboratory Medicine, Medical School, University of Pecs, Pecs, ; Department of Neurology, Medical School, University of Pecs, Pecs, Hungary.; MTA-PTE Clinical Neuroscience MR Research Group, Pecs, Hungary.; MTA-PTE Clinical Neuroscience MR Research Group, Pecs, Hungary.; Department of Neurosurgery, Medical School, University of Pecs, Pecs, Hungary.; Department of Neurology, Medical School, University of Pecs, Pecs, Hungary.; MTA-PTE Clinical Neuroscience MR Research Group, Pecs, Hungary.","eng","Journal Article; Research Support, Non-U.S. Gov't","PLoS One","The authors have declared that no competing interests exist","PloS one"
