"PMID","Year","Month","Title","DOI","Abstract","Full_Author_Name","Author_Address","Language","Publication_Type","Journal_name_short","Conflict_of_Interest_Statement","Journal_Title"
"33713700",2021,"Jun","Problematic usage of the internet and eating disorder and related ","S0149-7634(21)00116-0 [pii]; 10.1016/j.neubiorev.2021.03.005 [doi]","Eating disorders are widespread illnesses with significant impact. There is ","Ioannidis, Konstantinos; Taylor, Charlotte; Holt, Leah; Brown, Kate; Lochner, Christine; Fineberg, Naomi A; Corazza, Ornella; Chamberlain, Samuel R; Roman-Urrestarazu, Andres; Czabanowska, Katarzyna","Department of Psychiatry, University of Cambridge, UK; Cambridge and Peterborough ; Cambridge and Peterborough NHS Foundation Trust, Cambridge, UK.; North East London Foundation Trust, London, UK.; Cambridge and Peterborough NHS Foundation Trust, Cambridge, UK.; SU/UCT MRC Unit on Risk and Resilience in Mental Disorders, Department of ; University of Hertfordshire and Hertfordshire Partnership University NHS ; Department of Clinical and Pharmaceutical Sciences, University of Hertfordshire, ; Department of Psychiatry, University of Southampton, UK; Southern Health NHS ; Department of Psychiatry, University of Cambridge, UK; Cambridge and Peterborough ; Department of International Health, Care and Public Health Research Institute, ","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Review; Systematic Review","Neurosci Biobehav Rev",NA,"Neuroscience and biobehavioral reviews"
"33710637",2021,"Jul","Physical exercise-related endophenotypes in anorexia nervosa.","10.1002/eat.23503 [doi]","BACKGROUND: The persistence of physical exercise in anorexia nervosa (AN) despite ","Di Lodovico, Laura; Hatteea, Hanna; Couton, Celine; Duriez, Philibert; Treasure, Janet; Gorwood, Philip","Clinique des Maladies Mentales et de l'Encephale, Hopital Sainte-Anne, GHU Paris ; Clinique des Maladies Mentales et de l'Encephale, Hopital Sainte-Anne, GHU Paris ; Universite Paris-Saclay, Psychiatrie-Comorbidites-Addictions, Villejuif, France.; Psychiatry and Addictology Unit, APHP, Hopitaux Universitaires Paris-Sud, ; Clinique des Maladies Mentales et de l'Encephale, Hopital Sainte-Anne, GHU Paris ; Universite de Paris, Institute of Psychiatry and Neuroscience of Paris (IPNP), ; Department of Psychological Medicine, Section of Eating Disorders, Institute of ; Clinique des Maladies Mentales et de l'Encephale, Hopital Sainte-Anne, GHU Paris ; Universite de Paris, Institute of Psychiatry and Neuroscience of Paris (IPNP), ","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Eat Disord",NA,"The International journal of eating disorders"
"33677778",2022,"Feb","Clinical features of children and adolescents with anorexia nervosa and ","10.1007/s40519-021-01159-8 [doi]","PURPOSE: Problematic physical activity (PPA) is a symptom commonly present in ","Carpine, Laureline; Charvin, Isabelle; Da Fonseca, David; Bat-Pitault, Flora","Child and Adolescent Psychopathology Unit, Salvator University Hospital, Public ; Child and Adolescent Psychopathology Unit, Salvator University Hospital, Public ; Child and Adolescent Psychopathology Unit, Salvator University Hospital, Public ; Institute of Neuroscience Timone, CNRS, Aix-Marseille University, Marseille, ; Child and Adolescent Psychopathology Unit, Salvator University Hospital, Public ; Institute of Neuroscience Timone, CNRS, Aix-Marseille University, Marseille, ","eng","Journal Article","Eat Weight Disord",NA,"Eating and weight disorders : EWD"
"33652248",2021,"Apr","Changes in body dysmorphic disorder, eating disorder, and exercise addiction ","S0165-1781(21)00128-1 [pii]; 10.1016/j.psychres.2021.113831 [doi]","The aim of this longitudinal study was to examine the effect of COVID-19 ","Trott, Mike; Johnstone, James; Pardhan, Shahina; Barnett, Yvonne; Smith, Lee","Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ; Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ; Vision and Eye Research Institute (VERI), Anglia Ruskin University, Young Street, ; Anglia Ruskin University, East Road, Cambridge, CB1 1PT, England.; Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ","eng","Journal Article","Psychiatry Res","All authors confirm that they have no conflicts of interest.","Psychiatry research"
"33650987",2021,"Feb","Obsessive healthy eating and orthorexic eating tendencies in sport and exercise ","10.1556/2006.2021.00004 [doi]","BACKGROUND: Orthorexia Nervosa (ON) and exercise addiction (ExAdd) are two ","Strahler, Jana; Wachten, Hanna; Mueller-Alcazar, Anett","1Psychotherapy and Systems Neuroscience, Justus-Liebig-University Giessen, ; 1Psychotherapy and Systems Neuroscience, Justus-Liebig-University Giessen, ; 2Department of Psychology, Faculty of Human Sciences, Medical School Hamburg, ","eng","Journal Article","J Behav Addict",NA,"Journal of behavioral addictions"
"33617274",2021,"Apr","Exercise addiction in athletes: Comparing two assessment instruments and ","10.1037/pas0000987 [doi]","Exercise is overwhelmingly beneficial for physical and mental health, but for ","Granziol, Umberto; Zorzi, Alessandro; Cardaioli, Francesco; Cipriani, Alberto; D'Ascenzi, Flavio; Firth, Joseph; Stubbs, Brendon; Trott, Mike; Solmi, Marco","Department of General Psychology, University of Padua.; Department of Cardiac, Thoracic and Vascular Sciences, and Public Health, ; Department of Cardiac, Thoracic and Vascular Sciences, and Public Health, ; Department of Cardiac, Thoracic and Vascular Sciences, and Public Health, ; Department of Medical Biotechnologies, University of Siena.; Division of Psychology and Mental Health, University of Manchester.; Department of Psychological Medicine, Institute of Psychiatry, Psychology, and ; Cambridge Centre for Sport and Exercise Sciences.; Department of Neuroscience, University of Padua.","eng","Comparative Study; Journal Article","Psychol Assess",NA,"Psychological assessment"
"33568203",2021,"Feb","Treatment of compulsive exercise in eating disorders and muscle dysmorphia: ","10.1186/s40337-021-00375-y [doi]; 19","BACKGROUND: Compulsive exercise is a core feature of both eating disorders and ","Martenstyn, Jordan Andre; Touyz, Stephen; Maguire, Sarah","Clinical Psychology Unit, School of Psychology, The University of Sydney, Sydney, ; InsideOut Institute for Eating Disorders, The Boden Collaboration for Obesity, ; InsideOut Institute for Eating Disorders, The Boden Collaboration for Obesity, ; InsideOut Institute for Eating Disorders, The Boden Collaboration for Obesity, ; Sydney Local Health District, NSW Health, St Leonards, Australia.","eng","Journal Article","J Eat Disord","The authors declare that they have no competing interests.","Journal of eating disorders"
"33551935",2020,NA,"The Relationship of Self-Presentation, Psychological Needs, and Exercise ","10.3389/fpsyg.2020.625501 [doi]; 625501","OBJECTIVES: The objectives of the study were to explore the effect of ","Liu, YiWen; Liu, Hao; Liu, ZhongQiang","School of Physical Education, North Sichuan Medical College, Nangchong, China.; School of Physical Education, Southwest Medical University, Luzhou, China.; School of Physical Education, Southwest Medical University, Luzhou, China.","eng","Journal Article","Front Psychol","The authors declare that the research was conducted in the absence of any ","Frontiers in psychology"
"33541220",2021,"Jul","Body and appearance-related self-conscious emotions and exercise addiction in ","10.1080/02640414.2021.1883290 [doi]","The present study aimed to identify profiles of adolescents based upon body and ","Alcaraz-Ibanez, Manuel; Chiminazzo, Joao Guilherme Cren; Sicilia, Alvaro; Fernandes, Paula Teixeira","Department of Education and Health Research Centre, University of Almeria, ; Departamento de Ciencias Do Esporte, Universidade Estadual de Campinas, Campinas, ; Department of Education and Health Research Centre, University of Almeria, ; Departamento de Ciencias Do Esporte, Universidade Estadual de Campinas, Campinas, ","eng","Journal Article","J Sports Sci",NA,"Journal of sports sciences"
"33445591",2021,"Jan","A Systematic Review and Meta-Analysis on the Relationship between Body ","10.3390/ijerph18020585 [doi]; 585","BACKGROUND: The present study aimed to quantify the relationship between body ","Alcaraz-Ibanez, Manuel; Paterna, Adrian; Sicilia, Alvaro; Griffiths, Mark D","Health Research Centre and Department of Education, University of Almeria, 04120 ; Health Research Centre and Department of Education, University of Almeria, 04120 ; Health Research Centre and Department of Education, University of Almeria, 04120 ; Psychology Department, Nottingham Trent University, Nottingham NG1 4FQ, UK.","eng","Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Review; Systematic Review","Int J Environ Res Public Health","The authors declare no potential conflict of interest with respect to the ","International journal of environmental research and public health"
"33364322",2020,"Dec","Mental disorders in individuals at risk for exercise addiction - A systematic ","10.1016/j.abrep.2020.100314 [doi]; 100314","INTRODUCTION: Exercise addiction is one of several behavioral addictions which ","Colledge, Flora; Sattler, Isabel; Schilling, Hanna; Gerber, Markus; Puhse, Uwe; Walter, Marc","Department of Sport, Exercise and Health, University of Basel, Birsstrasse 320b, ; Department of Sport, Exercise and Health, University of Basel, Birsstrasse 320b, ; University Psychiatric Clinics, University of Basel, Wilhelm Klein Strasse 27, ; Department of Sport, Exercise and Health, University of Basel, Birsstrasse 320b, ; Department of Sport, Exercise and Health, University of Basel, Birsstrasse 320b, ; University Psychiatric Clinics, University of Basel, Wilhelm Klein Strasse 27, ","eng","Journal Article; Review","Addict Behav Rep","The authors declared that there is no conflict of interest.","Addictive behaviors reports"
"33345075",2020,NA,"Prevalence and Correlates of Exercise Addiction in the Presence vs. Absence of ","10.3389/fspor.2020.00084 [doi]; 84","Despite the many benefits of regular, sustained exercise, there is evidence that ","Trott, Mike; Yang, Lin; Jackson, Sarah E; Firth, Joseph; Gillvray, Claire; Stubbs, Brendon; Smith, Lee","Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ; Department of Cancer Epidemiology and Prevention Research, Cancer Control ; Departments of Oncology and Community Health Sciences, University of Calgary, ; Department of Behavioural Science and Health, University College London, London, ; Division of Psychology and Mental Health, University of Manchester, Manchester, ; NICM Health Research Institute, Western Sydney University, Westmead, NSW, ; Centre for Youth Mental Health, University of Melbourne, Melbourne, VIC, ; Cognitive Sports Therapy, Cambridge, United Kingdom.; Cambridge Private Doctors, Nuffield Hospital, Cambridge, United Kingdom.; RC Psych Sports and Exercise Psychiatry Special Interest Group, London, United ; Positive Ageing Research Institute (PARI), Anglia Ruskin University, Cambridge, ; Physiotherapy Department, South London and Maudsley NHS Foundation Trust, London, ; Department of Psychological Medicine, Institute of Psychiatry, Psychology and ; Cambridge Centre for Sport and Exercise Sciences, Anglia Ruskin University, ","eng","Journal Article","Front Sports Act Living",NA,"Frontiers in sports and active living"
"33329076",2020,NA,"Excessive Exercise-A Meta-Review.","10.3389/fpsyt.2020.521572 [doi]; 521572","Background and Aims: While a number of studies have reported on individuals who ","Colledge, Flora; Cody, Robyn; Buchner, Ursula G; Schmidt, Andre; Puhse, Uwe; Gerber, Markus; Wiesbeck, Gerhard; Lang, Undine E; Walter, Marc","Department of Sport, Exercise and Health, University of Basel, Basel, ; Department of Sport, Exercise and Health, University of Basel, Basel, ; Deutsche Hochschule fur Gesundheit und Sport GmbH, Ismaning, Germany.; University Psychiatric Clinics, University of Basel, Basel, Switzerland.; Department of Sport, Exercise and Health, University of Basel, Basel, ; Department of Sport, Exercise and Health, University of Basel, Basel, ; University Psychiatric Clinics, University of Basel, Basel, Switzerland.; University Psychiatric Clinics, University of Basel, Basel, Switzerland.; University Psychiatric Clinics, University of Basel, Basel, Switzerland.","eng","Systematic Review","Front Psychiatry",NA,"Frontiers in psychiatry"
"33302604",2020,"Dec","Mandatory Physical Education Classes of Two Hours per Week Can Be Comparable to ","10.3390/ijerph17249182 [doi]; 9182","Despite releases of governmental guidelines for promoting physical fitness among ","Bao, Dawei; Xiao, Zixiang; Zhang, Yuanyuan; Chen, Gang; Miao, Xinyu; Wang, Bo; Li, Jing; Xu, Chi; Teng, Shuqing N","Department of Physical Education, Nanjing University, Nanjing 210023, China.; School of Life Sciences, Nanjing University, Nanjing 210023, China.; School of Life Sciences, Nanjing University, Nanjing 210023, China.; Department of Physical Education, Nanjing University, Nanjing 210023, China.; School of Life Sciences, Nanjing University, Nanjing 210023, China.; School of Life Sciences, Nanjing University, Nanjing 210023, China.; School of Life Sciences, Nanjing University, Nanjing 210023, China.; School of Life Sciences, Nanjing University, Nanjing 210023, China.; School of Life Sciences, Nanjing University, Nanjing 210023, China.","eng","Journal Article; Research Support, Non-U.S. Gov't","Int J Environ Res Public Health","The authors declare no conflict of interest.","International journal of environmental research and public health"
