"Title","Author_Info","Journal","Year","Label"
"Investigating Anxiety and Fear of COVID-19 as Predictors of Internet Addiction With the Mediating Role of Self-Compassion and Cognitive Emotion Regulation.","Moniri R, et al.","Front Psychiatry",2022,"internet"
"The Effect of Adolescents' Internet Addiction on Smartphone Addiction.","Ayar D, et al.","J Addict Nurs",2017,"internet"
"Commuting, Life-Satisfaction and Internet Addiction.","Lachmann B, et al.","Int J Environ Res Public Health",2017,"internet"
"Prevalence and risk factors of Internet addiction in high school students.","Sasmaz T, et al.","Eur J Public Health",2014,"internet"
"Internet addiction based on personality characteristics of high school students in kerman, iran.","Zamani BE, et al.","Addict Health",2011,"internet"
"Internet addiction: consensus, controversies, and the way ahead.","Chakraborty K, et al.","East Asian Arch Psychiatry",2010,"internet"
"Internet addiction with coexisting psychiatric diagnosis.","Sharma MK, et al.","Ind Psychiatry J",2017,"internet"
"Is Internet addiction a useful concept?","Starcevic V.","Aust N Z J Psychiatry",2013,"internet"
"The role of depression, personality, and future time perspective in internet addiction in adolescents and emerging adults.","Przepiorka A, et al.","Psychiatry Res",2019,"internet"
"Portuguese validation of the Internet Addiction Test: An empirical study.","Pontes HM, et al.","J Behav Addict",2014,"internet"
"The association between online learning, parents' marital status, and internet addiction among adolescents during the COVID-19 pandemic period: A cross-lagged panel network approach.","Niu H, et al.","J Affect Disord",2023,"internet"
"Internet addiction in Gulf countries: A systematic review and meta-analysis.","Al-Khani AM, et al.","J Behav Addict",2021,"internet"
"Internet Addiction, Sleep Quality and Depressive Symptoms Amongst Medical Students in Delhi, India.","Gupta R, et al.","Community Ment Health J",2021,"internet"
"Investigation of the Differential Power of Young's Internet Addiction Questionnaire Using the Decision Stump Tree.","Docharkhehsaz M, et al.","Comput Intell Neurosci",2022,"internet"
"Internet addiction: a case report.","Stravogiannis A, et al.","Braz J Psychiatry",2009,"internet"
"The Association of Internet Addiction with Burnout, Depression, Insomnia, and Quality of Life among Hungarian High School Teachers.","Pohl M, et al.","Int J Environ Res Public Health",2021,"internet"
"Treatment of Internet Addiction with Anxiety Disorders: Treatment Protocol and Preliminary Before-After Results Involving Pharmacotherapy and Modified Cognitive Behavioral Therapy.","Santos VA, et al.","JMIR Res Protoc",2016,"internet"
"Internet addiction among Saudi Arabian youth.","Saquib J.","Int J Health Sci (Qassim)",2020,"internet"
"Issues for DSM-V: internet addiction.","Block JJ.","Am J Psychiatry",2008,"internet"
"Internet Addiction, Oral Health Practices, Clinical Outcomes, and Self-Perceived Oral Health in Young Saudi Adults.","Al-Ansari A, et al.","ScientificWorldJournal",2020,"internet"
"The Neural Correlates of Implicit Cognitive Bias Toward Internet-Related Cues in Internet Addiction: An ERP Study.","Chen L, et al.","Front Psychiatry",2018,"internet"
"Psychoactive substances use experience and addiction or risk of addiction among by Polish adolescents living in rural and urban areas.","Pawłowska B, et al.","Ann Agric Environ Med",2014,"internet"
"[Internet addiction - between enter and escape].","Poppe H.","Psychiatr Danub",2014,"internet"
"Internet addiction: genuine diagnosis or not?","Mitchell P.","Lancet",2000,"internet"
"Twenty years of Internet addiction … Quo Vadis?","Dalal PK, et al.","Indian J Psychiatry",2016,"internet"
"Psychometric properties of the Internet Addiction Test in Turkish.","Kaya F, et al.","J Behav Addict",2016,"internet"
"Internet addiction is related to attention deficit but not hyperactivity in a sample of high school students.","Yılmaz S, et al.","Int J Psychiatry Clin Pract",2015,"internet"
"Relationship of Internet addiction with impulsivity and severity of psychopathology among Turkish university students.","Dalbudak E, et al.","Psychiatry Res",2013,"internet"
"Characteristics of Internet use in relation to game genre in Korean adolescents.","Lee MS, et al.","Cyberpsychol Behav",2007,"internet"
"Is there a shared neurobiology between aggression and Internet addiction disorder?","Hahn C, et al.","J Behav Addict",2014,"internet"
"Cognitive-behavioral approaches to outpatient treatment of internet addiction in children and adolescents.","King DL, et al.","J Clin Psychol",2012,"internet"
"Trapped in the net: will internet addiction become a 21st-century epidemic?","Christakis DA, et al.","Arch Pediatr Adolesc Med",2009,"internet"
"Two Cases of Excessive Internet Use with Comorbid Family Relationship Problems.","Şenormanci Ö, et al.","Noro Psikiyatr Ars",2014,"internet"
"Impaired inhibitory control in 'internet addiction disorder': a functional magnetic resonance imaging study.","Dong G, et al.","Psychiatry Res",2012,"internet"
"Relative risks of Internet-related addictions and mood disturbances among college students: a 7-country/region comparison.","Tang CSK, et al.","Public Health",2018,"internet"
"Personality Disorders in College Students With Internet Addiction.","Kawada T.","J Nerv Ment Dis",2017,"internet"
"The Association of Depression, Loneliness, and Internet Addiction Levels in Male Bachelor of Medicine, Bachelor of Surgery (MBBS) Students With Androgenetic Alopecia Male Pattern Baldness in a Medical College in Kolar, India.","Prasanna H, et al.","Cureus",2023,"internet"
"Relationships between screen time, internet addiction and other lifestyle behaviors with obesity among secondary school students in the Turkish Republic of Northern Cyprus.","Aşut Ö, et al.","Turk J Pediatr",2019,"internet"
"Predictors of Nutritional Status, Depression, Internet Addiction, Facebook Addiction, and Tobacco Smoking Among Women With Eating Disorders in Spain.","Ali AM, et al.","Front Psychiatry",2021,"internet"
"Research on relationship among internet-addiction, personality traits and mental health of urban left-behind children.","Ge Y, et al.","Glob J Health Sci",2014,"internet"
"Internet addiction over the decade: a personal look back.","Young K.","World Psychiatry",2010,"internet"
"[Internet addiction: perspectives on cognitive-behavioral therapy].","Pujol Cda C, et al.","Braz J Psychiatry",2009,"internet"
"Happiness and Internet Addiction among High School Girls in Iran: A Single-Center Experience.","Rastegarian A, et al.","Iran J Psychiatry",2022,"internet"
"The Impact of Adolescent Internet Addiction on Sexual Online Victimization: The Mediating Effects of Sexting and Body Self-Esteem.","Tamarit A, et al.","Int J Environ Res Public Health",2021,"internet"
"Psychometric properties of the internet addiction test in Chinese adolescents.","Lai CM, et al.","J Pediatr Psychol",2013,"internet"
"The assessment of internet addiction in Bangladesh: Why are prevalence rates so different?","Mamun MA, et al.","Asian J Psychiatr",2019,"internet"
"More utilitarian judgment in Internet addiction? An exploration using process dissociation and the CNI model.","Lu J, et al.","Brain Behav",2022,"internet"
"Longitudinal Associations between Anhedonia and Internet-Related Addictive Behaviors in Emerging Adults.","Guillot CR, et al.","Comput Human Behav",2016,"internet"
"Dysfunctional inhibitory control and impulsivity in Internet addiction.","Choi JS, et al.","Psychiatry Res",2014,"internet"
"The role of the CHRNA4 gene in Internet addiction: a case-control study.","Montag C, et al.","J Addict Med",2012,"internet"
"The three-factor model of Internet addiction: the development of the Problematic Internet Use Questionnaire.","Demetrovics Z, et al.","Behav Res Methods",2008,"internet"
"Shyness and locus of control as predictors of internet addiction and internet use.","Chak K, et al.","Cyberpsychol Behav",2004,"internet"
"Internet addiction disorder among clients of a virtual clinic.","Bai YM, et al.","Psychiatr Serv",2001,"internet"
"[Associations between internet addiction, screen time and depressive symptoms].","Du WX, et al.","Zhonghua Liu Xing Bing Xue Za Zhi",2022,"internet"
"Investigating the Relationships between COVID-19 Quality of Life, Loneliness, Happiness, and Internet Addiction among K-12 Teachers and School Administrators-A Structural Equation Modeling Approach.","Karakose T, et al.","Int J Environ Res Public Health",2022,"internet"
"Insomnia in Chinese College Students With Internet Addiction: Prevalence and Associated Clinical Correlates.","Shen Y, et al.","Front Psychiatry",2020,"internet"
"Effect of the Online Game Shutdown Policy on Internet Use, Internet Addiction, and Sleeping Hours in Korean Adolescents.","Choi J, et al.","J Adolesc Health",2018,"internet"
"[Sleep disorders in Internet addiction].","Petit A, et al.","Presse Med",2016,"internet"
"Development of a psychometrically sound internet addiction scale: a preliminary step.","Nichols LA, et al.","Psychol Addict Behav",2004,"internet"
"[Internet Addiction - Immediate psychological effects of Internet use].","[No authors listed]","Psychother Psychosom Med Psychol",2013,"internet"
"Questions & answers. Is ""Internet addiction"" a distinct mental disorder?","Miller MC.","Harv Ment Health Lett",2007,"internet"
"Adolescent's psychotic-like symptoms associated with Internet addiction.","Tzang RF, et al.","Psychiatry Clin Neurosci",2015,"internet"
"Quality of Life in Medical Students With Internet Addiction.","Fatehi F, et al.","Acta Med Iran",2016,"internet"
"Internet Addiction and Screen Time Exposure Among Children with Migraine.","Gautam A, et al.","Indian J Pediatr",2022,"internet"
"Craving your next Web fix. Internet addiction is no laughing matter.","Yang DJ.","US News World Rep",2000,"internet"
"The association between alcohol use and problematic internet use: A large-scale nationwide cross-sectional study of adolescents in Japan.","Morioka H, et al.","J Epidemiol",2017,"internet"
"Internet addiction in young adults: The role of impulsivity and codependency.","Diotaiuti P, et al.","Front Psychiatry",2022,"internet"
"Quality of life in medical students with internet addiction.","Almukhtar NM, et al.","J Family Med Prim Care",2020,"internet"
"Effect of internet use on medical students before and after 4g internet service in india: A comparative study.","Mohanty R, et al.","Encephale",2021,"internet"
"Internet addiction: coping styles, expectancies, and treatment implications.","Brand M, et al.","Front Psychol",2014,"internet"
"Association between Internet overuse and aggression in Korean adolescents.","Kim K.","Pediatr Int",2013,"internet"
"Slow-Wave EEG Activity Correlates with Impaired Inhibitory Control in Internet Addiction Disorder.","Qi Y, et al.","Int J Environ Res Public Health",2022,"internet"
"Parenting Styles, Parenting Stress and Hours Spent Online as Predictors of Child Internet Addiction Among Children with Autism.","Bozoglan B, et al.","J Autism Dev Disord",2022,"internet"
"The association between internet addiction, sleep quality, and health-related quality of life among Iranian medical students.","Karimy M, et al.","J Addict Dis",2020,"internet"
