"Title","Author_Info","Journal_Year_Info"
"Effect of the Online Game Shutdown Policy on Internet Use, Internet Addiction, and Sleeping Hours in Korean Adolescents.","Choi J, et al.","J Adolesc Health. 2018."
"[Sleep disorders in Internet addiction].","Petit A, et al.","Presse Med. 2016."
"Development of a psychometrically sound internet addiction scale: a preliminary step.","Nichols LA, et al.","Psychol Addict Behav. 2004."
"[Internet Addiction - Immediate psychological effects of Internet use].","[No authors listed]","Psychother Psychosom Med Psychol. 2013."
"Questions & answers. Is ""Internet addiction"" a distinct mental disorder?","Miller MC.","Harv Ment Health Lett. 2007."
"Adolescent's psychotic-like symptoms associated with Internet addiction.","Tzang RF, et al.","Psychiatry Clin Neurosci. 2015."
"Quality of Life in Medical Students With Internet Addiction.","Fatehi F, et al.","Acta Med Iran. 2016."
"Internet Addiction and Screen Time Exposure Among Children with Migraine.","Gautam A, et al.","Indian J Pediatr. 2022."
"Craving your next Web fix. Internet addiction is no laughing matter.","Yang DJ.","US News World Rep. 2000."
"The association between alcohol use and problematic internet use: A large-scale nationwide cross-sectional study of adolescents in Japan.","Morioka H, et al.","J Epidemiol. 2017."
"Internet addiction in young adults: The role of impulsivity and codependency.","Diotaiuti P, et al.","Front Psychiatry. 2022."
"Quality of life in medical students with internet addiction.","Almukhtar NM, et al.","J Family Med Prim Care. 2020."
"Effect of internet use on medical students before and after 4g internet service in india: A comparative study.","Mohanty R, et al.","Encephale. 2021."
"Internet addiction: coping styles, expectancies, and treatment implications.","Brand M, et al.","Front Psychol. 2014."
"Association between Internet overuse and aggression in Korean adolescents.","Kim K.","Pediatr Int. 2013."
"Slow-Wave EEG Activity Correlates with Impaired Inhibitory Control in Internet Addiction Disorder.","Qi Y, et al.","Int J Environ Res Public Health. 2022."
"Parenting Styles, Parenting Stress and Hours Spent Online as Predictors of Child Internet Addiction Among Children with Autism.","Bozoglan B, et al.","J Autism Dev Disord. 2022."
"The association between internet addiction, sleep quality, and health-related quality of life among Iranian medical students.","Karimy M, et al.","J Addict Dis. 2020."
"The effect of sleep disturbances and internet addiction on suicidal ideation among adolescents in the presence of depressive symptoms.","Sami H, et al.","Psychiatry Res. 2018."
"Internet addiction and antisocial internet behavior of adolescents.","Ma HK.","ScientificWorldJournal. 2011."
"Reply to: Fatih Canan ""The relationship between internet addiction and eating disorders"".","Alpaslan AH.","Eat Weight Disord. 2016."
"Science in society. China reins in wilder impulses in treatment of 'Internet addiction'.","Stone R.","Science. 2009."
"An adolescent case with Internet addiction and hacking: how are we dealing with this diverse spectrum of disorder?","Solmaz M, et al.","Gen Hosp Psychiatry. 2011."
"Time Estimation or Autonomic Heart Rate Regulation: Which Mechanism Is More Sensitive in the Development of Internet Addiction in Adolescents?","Krivonogova O, et al.","Int J Environ Res Public Health. 2022."
"Relationship between Difficulty in Emotion Regulation and Internet Addiction in College Students: A One-Year Prospective Study.","Tsai JK, et al.","Int J Environ Res Public Health. 2020."
"Neuroscience of Internet Pornography Addiction: A Review and Update.","Love T, et al.","Behav Sci (Basel). 2015."
"A study on Turkish adolescent's Internet use: possible predictors of Internet addiction.","Ak S, et al.","Cyberpsychol Behav Soc Netw. 2013."
"Internet addiction among Norwegian adults: a stratified probability sample study.","Bakken IJ, et al.","Scand J Psychol. 2009."
"Response to ""Letter To Editor: Internet addiction disorder: Hype, a myth"".","Dalal PK, et al.","Indian J Psychiatry. 2016."
"Network Analysis of Internet Addiction Symptoms Among a Clinical Sample of Japanese Adolescents with Autism Spectrum Disorder.","Hirota T, et al.","J Autism Dev Disord. 2021."
"Internet addiction in Chinese adolescents in Hong Kong: assessment, profiles, and psychosocial correlates.","Shek DT, et al.","ScientificWorldJournal. 2008."
"Effects of Logotherapy-Based Mindfulness Intervention on Internet Addiction among Adolescents during the COVID-19 Pandemic.","Liu X, et al.","Iran J Public Health. 2021."
"The Prevalence of Internet Addiction in Turkish Adolescents with Psychiatric Disorders.","Yar A, et al.","Noro Psikiyatr Ars. 2019."
"Internet overuse and excessive daytime sleepiness in adolescents.","Choi K, et al.","Psychiatry Clin Neurosci. 2009."
"Brain stimulation to treat Internet addiction: A commentary.","Trojak B, et al.","Addict Behav. 2017."
"Stop Scrolling, Start Living: The Growing Reality of Internet Addiction Disorder.","Wiederhold BK.","Cyberpsychol Behav Soc Netw. 2018."
"Anxiety, Depression, Self-Esteem, Internet Addiction and Predictors of Cyberbullying and Cybervictimization among Female Nursing University Students: A Cross Sectional Study.","Albikawi ZF.","Int J Environ Res Public Health. 2023."
"Self-harm and its association with internet addiction and internet exposure to suicidal thought in adolescents.","Liu HC, et al.","J Formos Med Assoc. 2017."
"Internet addiction: New-age diagnosis or symptom of age-old problem?","Collier R.","CMAJ. 2009."
"Internet addiction during the COVID-19 pandemic among adolescents in southeast Nigeria and implications for adolescent care in the post-pandemic era: A cross-sectional study.","Onukwuli VO, et al.","SAGE Open Med. 2023."
"The relationship between high residential density in student dormitories and anxiety, binge eating and Internet addiction: a study of Chinese college students.","Tao Z, et al.","Springerplus. 2016."
"The Impact of Internet Addiction and Job Satisfaction on Mental Health Symptoms among a Sample of Portuguese Workers.","Pereira H, et al.","Int J Environ Res Public Health. 2021."
"The Relationship between Online Sexual Solicitation and Internet Addiction in Adolescents.","Dönmez YE, et al.","J Child Sex Abus. 2020."
"Internet pornography viewing preference as a risk factor for adolescent Internet addiction: The moderating role of classroom personality factors.","Alexandraki K, et al.","J Behav Addict. 2018."
"Psychometric Validation of the Chinese Compulsive Internet Use Scale (CIUS) with Taiwanese High School Adolescents.","Dhir A, et al.","Psychiatr Q. 2015."
"[Status of 'internet addiction disorder' (IAD) and its risk factors among first-grade junior students in Wuhan].","Song XQ, et al.","Zhonghua Liu Xing Bing Xue Za Zhi. 2010."
"Low Self-Esteem and Teens' Internet Addiction: What Have We Learned in the Last 20 Years?","Wiederhold BK.","Cyberpsychol Behav Soc Netw. 2016."
"[The relationship between internet addiction and sleep disorders in adolescents of Central Siberia in different types of consumed content].","Tereshchenko SY, et al.","Zh Nevrol Psikhiatr Im S S Korsakova. 2022."
"Internet use and its addiction level in medical students.","Upadhayay N, et al.","Adv Med Educ Pract. 2017."
"Internet addiction among elementary and middle school students in China: a nationally representative sample study.","Li Y, et al.","Cyberpsychol Behav Soc Netw. 2014."
"Internet addiction among young Bangladeshi adults: critical commentary on Hassan et al. (2020).","Griffiths MD, et al.","J Egypt Public Health Assoc. 2020."
"Internet sex addiction and its negative consequences: a report.","Kaur J, et al.","J Clin Diagn Res. 2015."
"Prevalence of Internet Addiction and Gaming Disorders in Southeast Asia: A Meta-Analysis.","Chia DXY, et al.","Int J Environ Res Public Health. 2020."
"Impact of internet addiction during COVID-19 on anxiety and sleep quality among college students of Bhubaneswar city.","Kumar G, et al.","J Educ Health Promot. 2022."
"Internet addiction associated with features of impulse control disorder: is it a real psychiatric disorder?","Treuer T, et al.","J Affect Disord. 2001."
"Internet Addiction in High School Students in Turkey and Multivariate Analyses of the Underlying Factors.","Kilic M, et al.","J Addict Nurs. 2016."
"Seeking relationships between Internet addiction and depressiveness, daytime sleepiness, as well as perceived social support in young adults.","Nowak M, et al.","Eur Rev Med Pharmacol Sci. 2022."
"Adolescent internet addiction - role of parental control and adolescent behaviours.","Martins MV, et al.","Int J Pediatr Adolesc Med. 2020."
"Parental mental health and Internet Addiction in adolescents.","Lam LT.","Addict Behav. 2015."
"Effect of a Strategic Physical Activity Program on Cognitive Flexibility among Children with Internet Addiction: A Pilot Study.","Tseng YH, et al.","Children (Basel). 2022."
"A study on Internet addiction and its relation to psychopathology and self-esteem among college students.","Kumar M, et al.","Ind Psychiatry J. 2018."
"Internet addiction, reality substitution and longitudinal changes in psychotic-like experiences in young adults.","Mittal VA, et al.","Early Interv Psychiatry. 2013."
"Moderation effect of the eveningness chronotype on the relationship between ADHD tendency and Internet addiction.","Miyashita T, et al.","Psychiatry Clin Neurosci. 2023."
"Personality Disorders in Female and Male College Students With Internet Addiction.","Ko HC, et al.","J Nerv Ment Dis. 2017."
"Internet addiction: opportunities for assessment and treatment by psychiatric-mental health nurses.","Wieland DM.","J Psychosoc Nurs Ment Health Serv. 2014."
"The relationship between internet addiction, attention deficit hyperactivity symptoms and online activities in adults.","Panagiotidi M, et al.","Compr Psychiatry. 2018."
"Internet Addiction and Excessive Social Networks Use: What About Facebook?","Guedes E, et al.","Clin Pract Epidemiol Ment Health. 2016."
"Clinical approaches to treatment of Internet addiction.","Przepiorka AM, et al.","Pharmacol Rep. 2014."
"Neurodevelopmental Traits and Longitudinal Transition Patterns in Internet Addiction: A 2-year Prospective Study.","Hirota T, et al.","J Autism Dev Disord. 2021."
"Digital Traces of Behaviour Within Addiction: Response to Griffiths (2017).","Ellis DA, et al.","Int J Ment Health Addict. 2018."
"Internet addiction: metasynthesis of 1996-2006 quantitative research.","Byun S, et al.","Cyberpsychol Behav. 2009."
"Internet addiction, problematic internet use, nonproblematic internet use among Chinese adolescents: Individual, parental, peer, and sociodemographic correlates.","Zhou N, et al.","Psychol Addict Behav. 2018."
"The Shorter PROMIS Questionnaire and the Internet Addiction Scale in the assessment of multiple addictions in a high-school population: prevalence and related disability.","Pallanti S, et al.","CNS Spectr. 2006."
"Social Media Use and Its Association with Mental Health and Internet Addiction among Portuguese Higher Education Students during COVID-19 Confinement.","Oliveira AP, et al.","Int J Environ Res Public Health. 2022."
"Findings on the relationship between Internet addiction and psychological symptoms in Brazilian adults.","Andrade ALM, et al.","Int J Psychol. 2020."
"Internet addiction: definition, assessment, epidemiology and clinical management.","Shaw M, et al.","CNS Drugs. 2008."
"Remission of Food Addiction Does Not Induce Cross-Addiction after Sleeve Gastrectomy and Gastric Bypass: A Prospective Cohort Study.","Chiappetta S, et al.","Obes Facts. 2020."
"A Preliminary Validation of the Polish Version of the Social Media Fatigue Scale.","Świątek AH, et al.","Psychol Res Behav Manag. 2021."
