"Title","Author_Info","Journal","Year","Label"
"Females are more vulnerable to Internet gaming disorder than males: Evidence from cortical thickness abnormalities.","Wang Z, et al.","Psychiatry Res Neuroimaging",2019,"gaming"
"An Update Overview on Brain Imaging Studies of Internet Gaming Disorder.","Weinstein AM.","Front Psychiatry",2017,"gaming"
"Compensatory increase of functional connectivity density in adolescents with internet gaming disorder.","Du X, et al.","Brain Imaging Behav",2017,"gaming"
"Measuring addiction to internet gaming among Indian medical students: Development and preliminary psychometric properties of a new scale.","Basu S, et al.","Ind Psychiatry J",2020,"gaming"
"Exploring the associated characteristics of Internet gaming disorder from the perspective of various game genres.","Liao Z, et al.","Front Psychiatry",2023,"gaming"
"Deficient dynamics of prefrontal-striatal and striatal-default mode network (DMN) neural circuits in internet gaming disorder.","Wang L, et al.","J Affect Disord",2023,"gaming"
"Predicting the severity of internet gaming disorder with resting-state brain features: A multi-voxel pattern analysis.","Ye S, et al.","J Affect Disord",2022,"gaming"
"Gender-related differences in involvement of addiction brain networks in internet gaming disorder: Relationships with craving and emotional regulation.","Wang ZL, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2022,"gaming"
"The role of illness representations of internet gaming disorder (IGD) in help-seeking intention among undergraduates: A longitudinal study.","Yang X, et al.","Addict Behav",2022,"gaming"
"Low self-control and aggression exert serial mediation between inattention/hyperactivity problems and severity of internet gaming disorder features longitudinally among adolescents.","Jeong H, et al.","J Behav Addict",2020,"gaming"
"The co-occurrence between symptoms of internet gaming disorder and psychiatric disorders in childhood and adolescence: prospective relations or common causes?","Hygen BW, et al.","J Child Psychol Psychiatry",2020,"gaming"
"Meta-analyses of the functional neural alterations in subjects with Internet gaming disorder: Similarities and differences across different paradigms.","Zheng H, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2019,"gaming"
"Striatum morphometry is associated with cognitive control deficits and symptom severity in internet gaming disorder.","Cai C, et al.","Brain Imaging Behav",2016,"gaming"
"Core brain networks interactions and cognitive control in internet gaming disorder individuals in late adolescence/early adulthood.","Yuan K, et al.","Brain Struct Funct",2016,"gaming"
"Internet Gaming Disorder in Children and Associated Factors and Parents' Opinions.","Vayisoglu SK, et al.","J Addict Nurs",2022,"gaming"
"Maladaptive cognitions, loneliness, and social anxiety as potential moderators of the association between Internet gaming time and Internet gaming disorder among adolescent Internet gamers in China.","Yu Y, et al.","Addict Behav",2022,"gaming"
"Proposing and Validating the Diagnosis Scale for Internet Gaming Disorder in Taiwanese ADHD Adolescents: Likert Scale Method Based on the DSM-5.","Chang YC, et al.","Int J Environ Res Public Health",2021,"gaming"
"The imbalance between goal-directed and habitual systems in internet gaming disorder: Results from the disturbed thalamocortical communications.","Zhou W, et al.","J Psychiatr Res",2021,"gaming"
"Diminished cognitive control in Internet gaming disorder: A multimodal approach with magnetic resonance imaging and real-time heart rate variability.","Lee D, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2021,"gaming"
"Reciprocal relationship between depression and Internet gaming disorder in children: A 12-month follow-up of the iCURE study using cross-lagged path analysis.","Jeong H, et al.","J Behav Addict",2019,"gaming"
"The Clinical Utility of the Chen Internet Addiction Scale-Gaming Version, for Internet Gaming Disorder in the DSM-5 among Young Adults.","Ko CH, et al.","Int J Environ Res Public Health",2019,"gaming"
"Neural Correlates of Distorted Self-concept in Individuals With Internet Gaming Disorder: A Functional MRI Study.","Kim MK, et al.","Front Psychiatry",2018,"gaming"
"Symptoms of Internet Gaming Disorder in Youth: Predictors and Comorbidity.","Wichstrøm L, et al.","J Abnorm Child Psychol",2019,"gaming"
"Functional characteristics of the brain in college students with internet gaming disorder.","Liu J, et al.","Brain Imaging Behav",2016,"gaming"
"Disordered gaming in esports: Comparing professional and non-professional gamers.","Maldonado-Murciano L, et al.","Addict Behav",2022,"gaming"
"Association between the Internet Gaming Disorder and Anxiety and Depression among University Students during COVID-19 Pandemic.","Idris MF, et al.","Healthcare (Basel)",2023,"gaming"
"Unconscious Processing of Facial Expressions in Individuals with Internet Gaming Disorder.","Peng X, et al.","Front Psychol",2017,"gaming"
"Symptoms of Internet Gaming Disorder, Inattention, and Impulsivity: a Cross-Sectional Study Conducted in the United Arab Emirates.","Vally Z.","Psychiatr Q",2021,"gaming"
"Psychometric Validation of the Spanish Gaming Disorder Test (GDT): Item Response Theory and Measurement Invariance Analysis.","Maldonado-Murciano L, et al.","Int J Ment Health Addict",2021,"gaming"
"Estimated Prevalence of Unreported IGD Cases in Routine Outpatient Children and Adolescent Psychotherapy.","Kewitz S, et al.","Int J Environ Res Public Health",2021,"gaming"
"Is the proposed distinction of gaming disorder into a predominantly online vs. offline form meaningful? Empirical evidence from a large German speaking gamer sample.","Montag C, et al.","Addict Behav Rep",2021,"gaming"
"Do gaming disorder and hazardous gaming belong in the ICD-11? Considerations regarding the death of a hospitalized patient that was reported to have occurred while a care provider was gaming.","Potenza MN.","J Behav Addict",2018,"gaming"
"Role of Gaming Devices Associated With Internet Gaming Disorder in China: Cross-sectional Study.","Li Y, et al.","JMIR Serious Games",2023,"gaming"
"Alexithymia and internet gaming disorder in the light of depression: A cross-sectional clinical study.","Pape M, et al.","Acta Psychol (Amst)",2022,"gaming"
"The unbalanced behavioral activation and inhibition system sensitivity in internet gaming disorder: Evidence from resting-state Granger causal connectivity analysis.","Dong H, et al.","Prog Neuropsychopharmacol Biol Psychiatry",2022,"gaming"
"Effects of retrieval-extinction training on internet gaming disorder.","Zhao Q, et al.","J Behav Addict",2022,"gaming"
"Classification of Gamers Using Multiple Physiological Signals: Distinguishing Features of Internet Gaming Disorder.","Ha J, et al.","Front Psychol",2021,"gaming"
"Prevalence of Behavioral Addictions and Their Relationship With Stress and Anxiety Among Medical Students in Saudi Arabia: A Cross-Sectional Study.","Hakami AY, et al.","Front Psychiatry",2021,"gaming"
"Depression and anxiety symptoms associated with internet gaming disorder before and during the COVID-19 pandemic: A longitudinal study.","Teng Z, et al.","J Behav Addict",2021,"gaming"
"Identification of internet gaming disorder individuals based on ventral tegmental area resting-state functional connectivity.","Wen X, et al.","Brain Imaging Behav",2021,"gaming"
"Measurement invariance across young adults from Hong Kong and Taiwan among three internet-related addiction scales: Bergen Social Media Addiction Scale (BSMAS), Smartphone Application-Based Addiction Scale (SABAS), and Internet Gaming Disorder Scale-Short Form (IGDS-SF9) (Study Part A).","Leung H, et al.","Addict Behav",2020,"gaming"
"A cohort study of patients seeking Internet gaming disorder treatment.","Han DH, et al.","J Behav Addict",2018,"gaming"
"Bupropion Shows Different Effects on Brain Functional Connectivity in Patients With Internet-Based Gambling Disorder and Internet Gaming Disorder.","Bae S, et al.","Front Psychiatry",2018,"gaming"
"Risk Factors for Internet Gaming Disorder: Psychological Factors and Internet Gaming Characteristics.","Rho MJ, et al.","Int J Environ Res Public Health",2017,"gaming"
"Internet-Related Instruments (Bergen Social Media Addiction Scale, Smartphone Application-Based Addiction Scale, Internet Gaming Disorder Scale-Short Form, and Nomophobia Questionnaire) and Their Associations with Distress among Malaysian University Students.","Tung SEH, et al.","Healthcare (Basel)",2022,"gaming"
"The prevalence and possible risk factors of internet gaming disorder among adolescents and young adults: Systematic reviews and meta-analyses.","Gao YX, et al.","J Psychiatr Res",2022,"gaming"
"The role of inhibitory control and decision-making in the course of Internet gaming disorder.","Kräplin A, et al.","J Behav Addict",2020,"gaming"
"Efficacy of single-session transcranial direct current stimulation on addiction-related inhibitory control and craving: a randomized trial in males with Internet gaming disorder.","Wu LL, et al.","J Psychiatry Neurosci",2021,"gaming"
"Attenuated self-serving bias in people with internet gaming disorder is related to altered neural activity in subcortical-cortical midline structures.","Wang Y, et al.","BMC Psychiatry",2020,"gaming"
"Hair hormones in male youth with internet gaming disorder.","Koenig J, et al.","World J Biol Psychiatry",2019,"gaming"
"White matter connectivity and Internet gaming disorder.","Jeong BS, et al.","Addict Biol",2016,"gaming"
"Parental Depression and Leisure Activity Engagement on Children's Gaming Disorder: A Dyadic Study.","Lam YT, et al.","Int J Environ Res Public Health",2022,"gaming"
"Early-Life Interpersonal and Affective Risk Factors for Pathological Gaming.","Bussone S, et al.","Front Psychiatry",2020,"gaming"
"What We Know About Massively Multiplayer Online Role-Playing Games.","Chen A, et al.","Harv Rev Psychiatry",2020,"gaming"
"Differential neurophysiological correlates of information processing in Internet gaming disorder and alcohol use disorder measured by event-related potentials.","Park M, et al.","Sci Rep",2017,"gaming"
"Neurophysiological correlates of altered response inhibition in internet gaming disorder and obsessive-compulsive disorder: Perspectives from impulsivity and compulsivity.","Kim M, et al.","Sci Rep",2017,"gaming"
"Imbalanced functional link between executive control network and reward network explain the online-game seeking behaviors in Internet gaming disorder.","Dong G, et al.","Sci Rep",2015,"gaming"
"The Kynurenine Pathway and Mediating Role of Stress in Addictive Disorders: A Focus on Alcohol Use Disorder and Internet Gaming Disorder.","Jang JH, et al.","Front Pharmacol",2022,"gaming"
"Structural and Functional Brain Abnormalities in Internet Gaming Disorder and Attention-Deficit/Hyperactivity Disorder: A Comparative Meta-Analysis.","Gao X, et al.","Front Psychiatry",2021,"gaming"
"Joint effects of children's emotional problems and parental depressive symptoms on the occurrence of internet gaming disorder among children and adolescents: A longitudinal study.","Jeong H, et al.","J Behav Addict",2021,"gaming"
