"Title","Author_Info","Journal_Year_Info"
"Increased motor impulsivity in a rat gambling task during chronic ropinirole treatment: potentiation by win-paired audiovisual cues.","Tremblay M, et al.","Psychopharmacology (Berl). 2019."
"Gambling-related cognitive distortions predict level of function among US veterans seeking treatment for gambling disorders.","Shirk SD, et al.","Am J Addict. 2018."
"Substance use and addictive disorders in DSM-5 and ICD 10 and the draft ICD 11.","Saunders JB.","Curr Opin Psychiatry. 2017."
"Prevalence of Pathological Gambling among Alcohol Addicts in Outpatient Treatment in the City of Zagreb: a Cross-Sectional Study.","Bodor D, et al.","Psychiatr Danub. 2018."
"Impaired Awareness of Problem and Pathological Gambling: A Review.","Shah P, et al.","J Gambl Stud. 2020."
"Associations between Problematic Gambling, Gaming, and Internet Use: A Cross-Sectional Population Survey.","Karlsson J, et al.","J Addict. 2019."
"Prevalence and Possible Predictors of Gambling Disorder in a Sample of Students in the Healthcare Professions.","Scandroglio F, et al.","Int J Environ Res Public Health. 2022."
"Distinct motivations to seek out information in healthy individuals and problem gamblers.","Dezza IC, et al.","Transl Psychiatry. 2021."
"An Exploratory Study of Relationships Among Five-Factor Personality Measures and Forms of Gambling in Adults With and Without Probable Pathological Gambling.","Whiting SW, et al.","J Gambl Stud. 2019."
"A Reliability Generalization Meta-analysis of the South Oaks Gambling Screen (SOGS).","Esparza-Reig J, et al.","Psicothema. 2021."
"Impulsivity, alexithymia and dissociation among pathological gamblers in different therapeutic settings: A multisample comparison study.","Gori A, et al.","Psychiatry Res. 2016."
"Betting on Illusory Patterns: Probability Matching in Habitual Gamblers.","Gaissmaier W, et al.","J Gambl Stud. 2016."
"Examination of proposed DSM-5 changes to pathological gambling in a helpline sample.","Weinstock J, et al.","J Clin Psychol. 2013."
"Psychopathology of addiction: Can the SCL90-based five-dimensional structure differentiate Heroin Use Disorder from a non-substance-related addictive disorder such as Gambling Disorder?","Maremmani AGI, et al.","Ann Gen Psychiatry. 2018."
"Sensation seeking in a community sample of French gamblers: Comparison between strategic and non-strategic gamblers.","Bonnaire C, et al.","Psychiatry Res. 2017."
"Psychometric properties of the Barratt Impulsiveness Scale in patients with gambling disorders, hypersexuality, and methamphetamine dependence.","Reid RC, et al.","Addict Behav. 2014."
"Gambling in patients with major depressive disorder is associated with an elevated risk of Suicide: Insights from 12-years of Nationwide inpatient sample data.","Jolly T, et al.","Addict Behav. 2021."
"[The new types of addiction].","Semaille P.","Rev Med Brux. 2009."
"Development of Gambling Behaviour and Its Relationship with Perceived Social Support: A Longitudinal Study of Young Adult Male Gamblers.","Bickl AM, et al.","J Gambl Stud. 2023."
"Responsible Gambling Telephone Intervention to High-Risk Gamblers by a State-Owned Gambling Operator in Sweden: Study Protocol for a Study on Effectiveness, User Satisfaction, and Acceptability.","Håkansson A, et al.","Int J Environ Res Public Health. 2020."
"The role of affect-driven impulsivity in gambling cognitions: A convenience-sample study with a Spanish version of the Gambling-Related Cognitions Scale.","Del Prete F, et al.","J Behav Addict. 2017."
"Exploring the Occurrence and Procedure of Addiction in Sports Lottery: A Case Study.","Shi W, et al.","Am J Health Behav. 2022."
"Dopamine D₁ receptors and nonlinear probability weighting in risky choice.","Takahashi H, et al.","J Neurosci. 2010."
"Is there such a thing as gambling dual disorder? Preliminary evidence and clinical profiles.","Szerman N, et al.","Eur Neuropsychopharmacol. 2023."
"Increased risk for developing gambling disorder under the treatment with pramipexole, ropinirole, and aripiprazole: A nationwide register study in Sweden.","Wolfschlag M, et al.","PLoS One. 2021."
"Internet-based cognitive behavior therapy for problem gambling in routine care: protocol for a non-randomized pilot and feasibility trial.","Molander O, et al.","Pilot Feasibility Stud. 2020."
"Heart rate variability and interoceptive accuracy predict impaired decision-making in Gambling Disorder.","Moccia L, et al.","J Behav Addict. 2021."
"Initial validation of a transdiagnostic compulsivity questionnaire: the Cambridge-Chicago Compulsivity Trait Scale.","Chamberlain SR, et al.","CNS Spectr. 2018."
"""It's the Attraction of Winning That Draws You in""-A Qualitative Investigation of Reasons and Facilitators for Videogame Loot Box Engagement in UK Gamers.","Nicklin LL, et al.","J Clin Med. 2021."
"Neuroimaging of reward mechanisms in Gambling disorder: an integrative review.","Clark L, et al.","Mol Psychiatry. 2019."
"Diagnostic Criteria for Problematic Internet Use among U.S. University Students: A Mixed-Methods Evaluation.","Li W, et al.","PLoS One. 2016."
"Expanding the definition of addiction: DSM-5 vs. ICD-11.","Grant JE, et al.","CNS Spectr. 2016."
"The Role of Prospection in Steep Temporal Reward Discounting in Gambling Addiction.","Wiehler A, et al.","Front Psychiatry. 2015."
"Linking empathy to visuospatial perspective-taking in gambling addiction.","Tomei A, et al.","Psychiatry Res. 2017."
"Culture and age influences upon gambling and problem gambling.","Subramaniam M, et al.","Addict Behav Rep. 2015."
"Neuroscience in gambling policy and treatment: an interdisciplinary perspective.","Yücel M, et al.","Lancet Psychiatry. 2017."
"""Wanting,"" ""liking,"" and their relation to consciousness.","Anselme P, et al.","J Exp Psychol Anim Learn Cogn. 2016."
"Predictors of pathological gambling severity taking gender differences into account.","González-Ortega I, et al.","Eur Addict Res. 2013."
"Does size matter? An examination of problem gamblers' skin conductance responses to large and small magnitude rewards.","Lole L, et al.","Psychophysiology. 2017."
"Damage to insula abolishes cognitive distortions during simulated gambling.","Clark L, et al.","Proc Natl Acad Sci U S A. 2014."
"Validating the gambling functional assessment--revised in a United kingdom sample.","Weatherly JN, et al.","J Gambl Stud. 2014."
"Materialism, Financial Motives and Gambling: Examination of an Unexplored Relationship.","Eyzop E, et al.","J Gambl Stud. 2019."
"Pathological Gambling Associated With Aripiprazole or Dopamine Replacement Therapy: Do Patients Share the Same Features? A Review.","Grall-Bronnec M, et al.","J Clin Psychopharmacol. 2016."
"Brain Network Underlying Executive Functions in Gambling and Alcohol Use Disorders: An Activation Likelihood Estimation Meta-Analysis of fMRI Studies.","Quaglieri A, et al.","Brain Sci. 2020."
"A latent class analysis of DSM-IV pathological gambling criteria in a nationally representative British sample.","McBride O, et al.","Psychiatry Res. 2010."
"Co-occurring Disordered Gambling Among Treatment-Seekers at a Community Outpatient Addiction Clinic.","Elman I, et al.","J Addict Med. 2016."
"A Comparison of Online Versus Offline Gambling Harm in Portuguese Pathological Gamblers: An Empirical Study.","Hubert P, et al.","Int J Ment Health Addict. 2018."
"Pathological Gambling in Parkinson's disease: Autonomic measures supporting impaired decision-making.","Angioletti L, et al.","Eur J Neurosci. 2019."
"Current suicidal ideation in treatment-seeking individuals in the United Kingdom with gambling problems.","Ronzitti S, et al.","Addict Behav. 2017."
"Attentional bias in non-problem gamblers, problem gamblers, and abstinent pathological gamblers: An experimental study.","Ciccarelli M, et al.","J Affect Disord. 2016."
"The association between gambling pathology and personality disorders.","Sacco P, et al.","J Psychiatr Res. 2008."
"Obsessive-compulsive, harm-avoidance and persistence tendencies in patients with gambling, gaming, compulsive sexual behavior and compulsive buying-shopping disorders/concerns.","Mestre-Bach G, et al.","Addict Behav. 2023."
"Co-occurrence of alcohol use disorder and behavioral addictions: relevance of impulsivity and craving.","Di Nicola M, et al.","Drug Alcohol Depend. 2015."
"Individual strategies in the rat gambling task are related to voluntary alcohol intake, but not sexual behavior, and can be modulated by naltrexone.","Tjernström N, et al.","Front Psychiatry. 2022."
"Delay Discounting in Gambling Disorder: Implications in Treatment Outcome.","Mena-Moreno T, et al.","J Clin Med. 2022."
"A Case-Control Study on Behavioral Addictions and Neurocognition: Description of the BANCO and BANCO2 Protocols.","Hurel E, et al.","Neuropsychiatr Dis Treat. 2021."
"Gambling and COVID-19: Initial Findings from a UK Sample.","Sharman S, et al.","Int J Ment Health Addict. 2022."
"Getting a grip on problem gambling: what can neuroscience tell us?","Goudriaan AE, et al.","Front Behav Neurosci. 2014."
"Using the Risk-Return Model to Explain Gambling Disorder Symptoms in Youth: An Empirical Investigation with Italian Adolescents.","Donati MA, et al.","J Gambl Stud. 2021."
"Non-invasive brain stimulation targets and approaches to modulate gambling-related decisions: A systematic review.","Pettorruso M, et al.","Addict Behav. 2021."
"Designing and Evaluating the Validity and Reliability of the Persian Gambling Disorder Screening Questionnaire.","Maarefvand M, et al.","Addict Health. 2019."
"Understanding gambling in the United Kingdom: A qualitative study on the experiences of gamblers' families.","Azemi F, et al.","Front Psychol. 2023."
"Substance and Behavioral Addictions among American Indian and Alaska Native Populations.","Soto C, et al.","Int J Environ Res Public Health. 2022."
"Understanding Online Voluntary Self-Exclusion in Gambling: An Empirical Study Using Account-Based Behavioral Tracking Data.","Catania M, et al.","Int J Environ Res Public Health. 2021."
"The Janus-Faced Role of Gambling Flow in Addiction Issues.","Trivedi RH, et al.","Cyberpsychol Behav Soc Netw. 2017."
"Experience of LGBTQIA2S+ populations with gambling during the COVID-19 pandemic: protocol for a mixed-methods study.","Brodeur M, et al.","BMJ Open. 2023."
"Measuring treatment outcomes in gambling disorders: a systematic review.","Pickering D, et al.","Addiction. 2018."
"A cross-cultural study of gambling disorder: a comparison between women from Brazil and the United States.","Medeiros GC, et al.","Braz J Psychiatry. 2016."
"Exploring the Gaps in Programming for Men and Women with a Gambling Disorder in the Correctional System in Canada.","Jindani F, et al.","Int J Offender Ther Comp Criminol. 2022."
"What is in a name? Is food addiction a misnomer?","Vella SL, et al.","Asian J Psychiatr. 2017."
"Self-reported gambling problems and digital traces.","Phillips JG, et al.","Cyberpsychol Behav Soc Netw. 2014."
"Emergent response allocation and outcome ratings in slot machine gambling.","Dymond S, et al.","Psychol Addict Behav. 2012."
"[Detecting and Treating Comorbid Disorders in First-Episode Psychosis: A Lever for Recovery].","Corbeil O, et al.","Sante Ment Que. 2021."
"Assessment of Criteria for Specific Internet-use Disorders (ACSID-11): Introduction of a new screening instrument capturing ICD-11 criteria for gaming disorder and other potential Internet-use disorders.","Müller SM, et al.","J Behav Addict. 2022."
"[Problematic gambling and criminal responsibility].","Gorsane MA, et al.","Encephale. 2021."
"Congruence couple therapy for alcohol use and gambling disorders with comorbidities (part I): Outcomes from a randomized controlled trial.","Lee BK, et al.","Fam Process. 2023."
"A Within-Subject Pilot Feasibility Study of a Gambling Specific SBIRT Intervention Delivered in an Urban HIV/Primary Clinic.","Heinlein E, et al.","J Gambl Stud. 2022."
"Pre-clinical models of reward deficiency syndrome: A behavioral octopus.","Gondré-Lewis MC, et al.","Neurosci Biobehav Rev. 2020."
"Problem gambling and gaming in elite athletes.","Håkansson A, et al.","Addict Behav Rep. 2018."
"Naltrexone: A Pan-Addiction Treatment?","Aboujaoude E, et al.","CNS Drugs. 2016."
"Nicotine dependence and psychiatric and substance use comorbidities in a sample of American Indian male veterans.","Dickerson DL, et al.","Drug Alcohol Depend. 2009."
"Neuropsychological characteristics and personality traits in pathological gambling.","Forbush KT, et al.","CNS Spectr. 2008."
"Familial influences on gambling behavior: an analysis of 3359 twin pairs.","Eisen SA, et al.","Addiction. 1998."
