"Title","Author_Info","Journal","Year","Label"
"Bupropion Shows Different Effects on Brain Functional Connectivity in Patients With Internet-Based Gambling Disorder and Internet Gaming Disorder.","Bae S, et al.","Front Psychiatry",2018,"gambling"
"Genetic overlap between personality and risk for disordered gambling: evidence from a national community-based Australian twin study.","Slutske WS, et al.","J Abnorm Psychol",2013,"gambling"
"Estimation of Behavioral Addiction Prevalence During COVID-19 Pandemic: A Systematic Review and Meta-analysis.","Alimoradi Z, et al.","Curr Addict Rep",2022,"gambling"
"Impulsivity and cognitive distortions in different clinical phenotypes of gambling disorder: Profiles and longitudinal prediction of treatment outcomes.","Mallorquí-Bagué N, et al.","Eur Psychiatry",2019,"gambling"
"Evidence for GABA-A receptor dysregulation in gambling disorder: correlation with impulsivity.","Mick I, et al.","Addict Biol",2017,"gambling"
"Breadth and depth involvement: Understanding Internet gambling involvement and its relationship to gambling problems.","LaPlante DA, et al.","Psychol Addict Behav",2014,"gambling"
"Impulsivity, Emotion Regulation, Cognitive Distortions and Attentional Bias in a Spanish Sample of Gambling Disorder Patients: Comparison between Online and Land-Based Gambling.","Sancho M, et al.","Int J Environ Res Public Health",2021,"gambling"
"Gambling Disorder Symptoms, Suicidal Ideation, and Suicide Attempts.","Lee K, et al.","Psychiatry Investig",2021,"gambling"
"Metacognition in gambling disorder: A systematic review and meta-analysis.","Rogier G, et al.","Addict Behav",2021,"gambling"
"A Family Study of Trauma and Coping Strategies in Gambling Disorder.","Goghari VM, et al.","J Gambl Stud",2020,"gambling"
"Cognitive dynamics of intertemporal choice in gambling disorder.","Calluso C, et al.","Addict Behav",2020,"gambling"
"Clustering Gambling Disorder Patients with Lotteries as a Preferred Form of Gambling.","Granero R, et al.","J Gambl Stud",2020,"gambling"
"The crucial role of recovery capital in individuals with a gambling disorder.","Gavriel-Fried B.","J Behav Addict",2018,"gambling"
"Comparing undergraduate and community-recruited adult non-gamblers' motives for not gambling: Do they differ?","Rash CL, et al.","Addict Behav",2018,"gambling"
"Gambling disorder: Association between duration of illness, clinical, and neurocognitive variables.","Medeiros GC, et al.","J Behav Addict",2017,"gambling"
"The Categorical Stability of Gambling Motives Among Community-Recruited Gamblers: A Longitudinal Assessment.","McGrath DS, et al.","J Gambl Stud",2018,"gambling"
"Proactive coping and gambling disorder among young men.","Sleczka P, et al.","J Behav Addict",2016,"gambling"
"Association of attention-deficit/hyperactivity disorder with gambling disorder.","Retz W, et al.","J Neural Transm (Vienna)",2016,"gambling"
"Gambling disorder, DSM-5 criteria and symptom severity.","Grant JE, et al.","Compr Psychiatry",2017,"gambling"
"Video game addiction in gambling disorder: clinical, psychopathological, and personality correlates.","Jiménez-Murcia S, et al.","Biomed Res Int",2014,"gambling"
"Craving in gambling disorder: A systematic review.","Mallorquí-Bagué N, et al.","J Behav Addict",2023,"gambling"
"Clinical differences between men and women in a Swedish treatment-seeking population with gambling disorder.","Miller L, et al.","Front Psychiatry",2023,"gambling"
"Excessive Exercise-A Meta-Review.","Colledge F, et al.","Front Psychiatry",2020,"gambling"
"Decreased Occupational Functioning and Increased Physical Health Complaints in Treatment Seekers with Internet-Related Disorders: Compared to Patients with Gambling Disorder.","Müller KW, et al.","Eur Addict Res",2019,"gambling"
"The interplay between chasing behavior, time perspective, and gambling severity: An experimental study.","Ciccarelli M, et al.","J Behav Addict",2019,"gambling"
"Clustering of treatment-seeking women with gambling disorder.","Granero R, et al.","J Behav Addict",2018,"gambling"
"Electroencephalographic Evidence of Abnormal Anticipatory Uncertainty Processing in Gambling Disorder Patients.","Megías A, et al.","J Gambl Stud",2018,"gambling"
"Concordance between gambling disorder diagnoses in the DSM-IV and DSM-5: Results from the National Epidemiological Survey of Alcohol and Related Disorders.","Petry NM, et al.","Psychol Addict Behav",2014,"gambling"
"Commentary: Clinical Improvements in Comorbid Gambling/Cocaine Use Disorder (GD/CUD) Patients Undergoing Repetitive Transcranial Magnetic Stimulation (rTMS).","Ou H, et al.","Front Neural Circuits",2020,"gambling"
"Can Slot-Machine Reward Schedules Induce Gambling Addiction in Rats?","Laskowski CS, et al.","J Gambl Stud",2019,"gambling"
"A new instrument to measure cognitive distortions in video lottery terminal users: the Informational Biases Scale (IBS).","Jefferson S, et al.","J Gambl Stud",2003,"gambling"
"Illegal behaviors as a consequence of gambling disorder.","Grant JE, et al.","Am J Addict",2023,"gambling"
"Impaired Metacognitive Differentiation, High Difficulty in Controlling Impulses and Non-acceptance of Emotions are Associated With the Severity of Gambling Disorder.","Aloi M, et al.","J Gambl Stud",2023,"gambling"
"The prevalence and features of schizophrenia among individuals with gambling disorder.","Granero R, et al.","J Psychiatr Res",2021,"gambling"
"Gamblers' attitudes towards money and their relationship to gambling disorder among young men.","Sleczka P, et al.","J Behav Addict",2020,"gambling"
"Phenotypes in Gambling Disorder Using Sociodemographic and Clinical Clustering Analysis: An Unidentified New Subtype?","Jiménez-Murcia S, et al.","Front Psychiatry",2019,"gambling"
"The Comorbidity of Gambling Disorder among Macao Adult Residents and the Moderating Role of Resilience and Life Purpose.","Chen JH, et al.","Int J Environ Res Public Health",2018,"gambling"
"Reward and punishment sensitivity in women with gambling disorder or compulsive buying: Implications in treatment outcome.","Mestre-Bach G, et al.","J Behav Addict",2016,"gambling"
"Differences and similarities between bulimia nervosa, compulsive buying and gambling disorder.","Jiménez-Murcia S, et al.","Eur Eat Disord Rev",2015,"gambling"
"Concurrent Transcranial Direct Current Stimulation and Resting-State Functional Magnetic Resonance Imaging in Patients with Gambling Disorder.","Bouchard AE, et al.","Brain Connect",2021,"gambling"
"Gender Differences in Treatment-Seeking British Pathological Gamblers.","Ronzitti S, et al.","J Behav Addict",2016,"gambling"
"Clinical care of gambling disorders: training, experience, and competence among VHA psychologists.","Drebing CE, et al.","J Gambl Stud",2001,"gambling"
"Dimensions of Impulsivity in Gambling Disorder.","Mestre-Bach G, et al.","Sci Rep",2020,"gambling"
"Professionally delivered interventions for gambling disorder.","Abbott MW.","Curr Opin Psychiatry",2019,"gambling"
"Acceptance and commitment therapy for co-occurring gambling disorder and posttraumatic stress disorder in veterans: a narrative review.","Hitch C, et al.","Eur J Psychotraumatol",2023,"gambling"
"Decision making measured by the Iowa Gambling Task in alcohol use disorder and gambling disorder: a systematic review and meta-analysis.","Kovács I, et al.","Drug Alcohol Depend",2017,"gambling"
"Individuals receiving specialized treatment for drug and alcohol dependence and gambling disorder in Israel--characteristics and implications for prevalence estimates.","Lev-Ran S, et al.","Subst Abus",2014,"gambling"
"Potential Biological Markers and Treatment Implications for Binge Eating Disorder and Behavioral Addictions.","Mestre-Bach G, et al.","Nutrients",2023,"gambling"
"Pathological gambling in two patients on dopamine replacement therapy for Parkinson's disease.","Avanzi M, et al.","Neurol Sci",2004,"gambling"
"The incidence of pathological gambling among Native Americans treated for alcohol dependence.","Elia C, et al.","Int J Addict",1993,"gambling"
"Gambling disorder and other behavioral addictions: recognition and treatment.","Yau YH, et al.","Harv Rev Psychiatry",2015,"gambling"
"[Is gambling a disease in the sense of section 169 of the federal insurance law?].","Bresser PH.","Versicherungsmedizin",1989,"gambling"
"Three Contrasting Accounts of Electronic Gambling Machine Related Harm: Impacts on Community Views Towards Gambling Policy and Responsibility.","Myles D, et al.","J Gambl Stud",2023,"gambling"
"Polysubstance abuse among sexually abused in alcohol, drug, and gambling addiction treatment in Greenland: a cross sectional study.","Leth SV, et al.","Int J Circumpolar Health",2021,"gambling"
"Treatment provision for gambling disorder in Britain: call for an integrated addictions treatment and commissioning model.","George S, et al.","BJPsych Bull",2016,"gambling"
"Disordered gambling as defined by the Diagnostic and Statistical Manual of Mental Disorders and the South Oaks Gambling Screen: evidence for a common etiologic structure.","Slutske WS, et al.","J Abnorm Psychol",2011,"gambling"
"Gambling and negative life events in a nationally representative sample of UK men.","Roberts A, et al.","Addict Behav",2017,"gambling"
"The Prevalence of Problem Gambling and Gambling Disorder Among Homeless People: A Systematic Review And Meta-Analysis.","Deutscher K, et al.","J Gambl Stud",2022,"gambling"
"A Serious Game to Improve Emotion Regulation in Treatment-Seeking Individuals With Gambling Disorder: A Usability Study.","Mena-Moreno T, et al.","Front Psychol",2021,"gambling"
"Gambling Disorder and Childhood Trauma: A Complex Association.","Horak NS, et al.","J Gambl Stud",2021,"gambling"
"The illusion of handy wins: Problem gambling, chasing, and affective decision-making.","Nigro G, et al.","J Affect Disord",2018,"gambling"
"Gambling with Rose-Tinted Glasses on: Use of Emotion-Regulation Strategies Correlates with Dysfunctional Cognitions in Gambling Disorder Patients.","Navas JF, et al.","J Behav Addict",2016,"gambling"
"Unexpected online gambling disorder in late-life: a case report.","Sauvaget A, et al.","Front Psychol",2015,"gambling"
"Insula and striatum activity in effort-related monetary reward processing in gambling disorder: the role of depressive symptomatology.","Fauth-Bühler M, et al.","Neuroimage Clin",2014,"gambling"
"[Informed decision-making in Gambling].","Khazaal Y.","Rev Med Suisse",2019,"gambling"
"The role of attention in decision-making under risk in gambling disorder: An eye-tracking study.","Hoven M, et al.","Addict Behav",2023,"gambling"
"The Relationship Between Gambling Disorder, Stressful Life Events, Gambling-Related Cognitive Distortions, Difficulty in Emotion Regulation, and Self-Control.","Thurm A, et al.","J Gambl Stud",2023,"gambling"
"Sports-betting-related gambling disorder: Clinical features and correlates of cognitive behavioral therapy outcomes.","Mestre-Bach G, et al.","Addict Behav",2022,"gambling"
"Development of a classifier for gambling disorder based on functional connections between brain regions.","Takeuchi H, et al.","Psychiatry Clin Neurosci",2022,"gambling"
"Sociodemographic and psychopathological predictors of criminal behavior in women with gambling disorder.","Mestre-Bach G, et al.","Addict Behav",2018,"gambling"
"Internet gaming disorder and online gambling disorder: Clinical and personality correlates.","Mallorquí-Bagué N, et al.","J Behav Addict",2017,"gambling"
"Gambling disorder duration and cognitive behavioural therapy outcome considering gambling preference and sex.","Lucas I, et al.","J Psychiatr Res",2023,"gambling"
"e-Estesia: A Serious Game for Reducing Arousal, Improving Emotional Regulation and Increasing Wellbeing in Individuals with Gambling Disorder.","Mena-Moreno T, et al.","J Clin Med",2022,"gambling"
"Cyberbullying and Gambling Disorder: Associations with Emotion Regulation and Coping Strategies.","Estévez A, et al.","J Gambl Stud",2022,"gambling"
"Latent Classes for the Treatment Outcomes in Women with Gambling Disorder and Buying/Shopping Disorder.","Granero R, et al.","J Clin Med",2022,"gambling"
"Metacognition and the effect of incentive motivation in two compulsive disorders: Gambling disorder and obsessive-compulsive disorder.","Hoven M, et al.","Psychiatry Clin Neurosci",2022,"gambling"
"The prospective effect of purpose in life on gambling disorder and psychological flourishing among university students.","Zhang MX, et al.","J Behav Addict",2020,"gambling"
